ID,Mass_ground_truth,RA,DEC,tau_lim_lo,tau_lim_hi,sig_lim_lo,sig_lim_hi,mu,u_band,g_band,r_band,i_band,z_band,z,M_i,ug,gr,ri,iz,zu,tau,sigma
65869,8.202076838,1.488523,0.477166,2.18434,4.02122,-0.482483,-0.325055,18.5571,18.53358065,18.49874194,18.28064516,18.20745161,17.79245161,0.2595,-22.211,0.03483871,0.21809678,0.07319355,0.415,-0.74112904,2.36547,-0.369348
74173,9.5395872,1.509042,-0.899487,2.86696,4.58057,-0.881243,-0.670631,19.5807,19.67081481,19.61081481,19.48118519,19.02151852,19.04548148,1.8554,-26.165,0.06,0.12962962,0.45966667,-0.02396296,-0.62533333,3.07367,-0.752667
49023,9.015783404,1.520743,-1.249816,1.89287,3.68864,-0.671211,-0.36793,20.8061,20.81753488,20.20116279,19.9735814,20.01711628,19.88232558,2.4993,-25.612,0.61637209,0.22758139,-0.04353488,0.1347907,-0.9352093,2.14457,-0.463911
82616,9.322363062,1.533512,-1.116862,3.20171,4.67718,-0.696114,-0.496253,19.3605,19.61659091,19.30068182,19.06422727,19.07709091,19.03684091,0.9486,-24.437,0.31590909,0.23645455,-0.01286364,0.04025,-0.57975,5,-0.6
106325,7.852097504,1.541964,0.433284,2.0161,3.95114,-0.780095,-0.492219,20.4367,20.46386957,20.15736957,19.88502174,19.81447826,19.62923913,1.0264,-23.929,0.3065,0.27234783,0.07054348,0.18523913,-0.83463044,2.24928,-0.575809
34752,8.852284378,1.594195,-0.073453,3.15881,4.65262,-0.834008,-0.633709,19.8606,20.15414286,20.04019048,19.61559524,19.58371429,19.59709524,1.0381,-24.328,0.11395238,0.42459524,0.03188095,-0.01338095,-0.55704762,3.74018,-0.72653
75987,8.609385099,1.634621,0.118719,3.08369,4.66615,-1.08289,-0.695128,20.8056,21.04989189,20.46027027,20.10802703,20.07167568,19.85475676,0.9171,-23.497,0.58962162,0.35224324,0.03635135,0.21691892,-1.19513513,5,-0.95
131280,8.588538402,1.657871,-0.311776,2.43143,4.31245,-0.920797,-0.682913,19.6804,19.73466667,19.70335897,19.50912821,19.6005641,19.54015385,0.9892,-24.217,0.0313077,0.19423076,-0.09143589,0.06041025,-0.19451282,2.57815,-0.754254
128761,9.257306531,1.663198,0.472515,2.43285,4.44136,-0.780496,-0.537225,20.0453,20.08546939,19.71979592,19.68236735,19.60789796,19.3684898,2.2015,-26.177,0.36567347,0.03742857,0.07446939,0.23940816,-0.71697959,2.57715,-0.598161
44617,9.431201801,1.668659,0.785318,2.05987,3.75948,-0.647255,-0.413397,20.0641,20.06383929,20.02794643,20.00539286,19.75360714,19.74646429,1.8475,-25.557,0.03589286,0.02255357,0.25178572,0.00714285,-0.317375,2.30889,-0.485769
1580,8.58543659,1.669492,0.643952,2.01398,3.51335,-0.492537,-0.289666,20.7157,20.7835,20.57358929,20.09676786,20.100625,20.193,1.3383,-24.427,0.20991071,0.47682143,-0.00385714,-0.092375,-0.5905,2.22321,-0.350026
67239,8.972666944,1.689234,0.103872,2.04732,3.78103,-0.391888,-0.175965,20.8191,20.684,20.23290625,19.7870625,19.77125,19.80140625,1.0308,-24.08,0.45109375,0.44584375,0.0158125,-0.03015625,-0.88259375,2.24651,-0.235862
6433,9.097615017,1.689453,0.016564,3.1134,4.64387,-0.878884,-0.658383,19.6139,19.61324242,19.30542424,19.12975758,18.91578788,19.01563636,1.5161,-26.217,0.30781818,0.17566666,0.2139697,-0.09984848,-0.59760606,3.60385,-0.756842
57383,8.143625233,1.691602,-0.811157,1.87138,3.68795,-0.878429,-0.54615,20.0504,20.03112245,19.84440816,19.70085714,19.40520408,19.22895918,1.9983,-25.849,0.18671429,0.14355102,0.29565306,0.1762449,-0.80216327,2.33575,-0.686506
126424,8.819825212,1.705485,0.657036,1.30455,1.79522,-0.144883,0.045808,20.1999,20.16809091,19.95618182,19.92781818,19.73323636,19.70063636,1.5878,-25.232,0.21190909,0.02836364,0.19458182,0.0326,-0.46745455,1.51661,-0.010815
59177,8.485385433,1.722136,0.026604,2.23375,4.38767,-0.856551,-0.448934,21.1067,21.20666667,20.78669697,20.60493939,20.4080303,20.18433333,1.9425,-25.152,0.4199697,0.18175758,0.19690909,0.22369697,-1.02233334,2.65073,-0.627331
2401,9.552764693,1.725449,-0.259281,3.00664,4.62998,-1.12684,-0.908223,18.4011,18.48955263,18.32873684,18.188,17.84815789,17.8145,1.7252,-27.19,0.16081579,0.14073684,0.33984211,0.03365789,-0.67505263,3.84313,-1.03598
88853,8.844410282,1.747041,-0.294691,2.67808,4.46963,-0.889612,-0.682765,19.4842,19.50194872,19.48197436,19.50133333,19.35438462,19.19015385,2.0159,-26.004,0.01997436,-0.01935897,0.14694871,0.16423077,-0.31179487,2.8223,-0.753188
26626,8.946436295,1.754362,-0.743067,2.49829,4.41003,-0.736534,-0.476258,20.6075,20.59203922,20.55194118,20.17921569,20.11186275,20.11982353,1.365,-24.206,0.04009804,0.37272549,0.06735294,-0.00796078,-0.47221569,2.64387,-0.550651
50411,9.307020475,1.755543,0.378437,2.34368,4.24823,-0.676961,-0.503732,17.7994,17.7755,17.44373913,17.24526087,17.24215217,17.12734783,0.888,-26.274,0.33176087,0.19847826,0.0031087,0.11480434,-0.64815217,2.47443,-0.539994
18562,9.388846199,1.791355,0.315075,3.56727,4.75222,-0.891961,-0.746434,18.769,18.49245833,18.25360417,18.09233333,17.98029167,18.00545833,1.4309,-26.556,0.23885416,0.16127084,0.11204166,-0.02516666,-0.487,5,-0.825
77219,9.354273931,1.791724,0.89142,2.91499,4.5666,-0.709886,-0.600318,17.4165,17.3918,17.12142,16.85184,16.91884,16.22898,0.3162,-23.62,0.27038,0.26958,-0.067,0.68986,-1.16282,3.07947,-0.630355
14323,8.502791161,1.824262,-0.86049,2.32535,4.17694,-0.581019,-0.397838,20.0752,20.00752941,19.64679412,19.73461765,19.39114706,19.18282353,0.526,-22.867,0.36073529,-0.08782353,0.34347059,0.20832353,-0.82470588,2.4985,-0.451799
103646,8.770337012,1.852811,-0.851678,2.84286,4.55431,-0.492099,-0.299278,20.473,20.22081818,20.15978182,19.94943636,19.89078182,19.95049091,1.4123,-24.586,0.06103636,0.21034546,0.05865454,-0.05970909,-0.27032727,3.02798,-0.366256
104392,9.378943855,1.854943,0.612525,1.64207,2.3499,-0.881335,-0.615217,19.5274,19.54782,19.38552,19.21412,19.05182,18.81178,2.0335,-26.513,0.1623,0.1714,0.1623,0.24004,-0.73604,1.8942,-0.702871
129550,7.952433924,1.904739,0.334232,2.2457,4.10738,-1.04108,-0.779882,20.0516,20.05764151,19.62360377,19.18583019,19.11069811,19.10762264,1.1003,-24.978,0.43403774,0.43777358,0.07513208,0.00307547,-0.95001887,2.45676,-0.867119
88077,8.353015179,1.910562,0.976522,2.21234,4.18265,-0.842531,-0.603977,19.6108,19.51913636,19.60006818,19.57,19.27154545,19.15497727,1.8458,-25.711,-0.08093182,0.03006818,0.29845455,0.11656818,-0.36415909,2.42477,-0.668757
119992,8.20261181,1.914788,-0.08885,2.96092,4.60012,-0.691239,-0.478538,20.5475,20.75470588,20.69966667,20.60588235,20.2377451,20.1892549,1.9023,-25.372,0.05503921,0.09378432,0.36813725,0.0484902,-0.56545098,3.23513,-0.569042
71115,9.274165167,1.932444,-0.409011,2.87632,4.54424,-0.848333,-0.711116,18.5253,18.62604255,18.39917021,18.28919149,18.14951064,18.22978723,1.54,-26.895,0.22687234,0.10997872,0.13968085,-0.08027659,-0.39625532,3.0202,-0.756799
29973,9.142872488,1.952264,-0.063963,2.34124,4.20062,-0.827397,-0.649764,19.1557,19.09575926,18.90437037,18.59812963,18.60751852,18.69022222,1.2341,-25.651,0.19138889,0.30624074,-0.00938889,-0.0827037,-0.40553704,2.49788,-0.697261
117097,10.04668414,1.954857,0.688786,0.127596,1.03321,0.888628,1.32165,24.2157,24.45476316,24.94260526,21.42871053,20.04339474,19.90407895,4.7834,-27.295,-0.4878421,3.51389473,1.38531579,0.13931579,-4.55068421,0.760707,1.06613
54554,8.416697635,1.958546,-0.154086,2.25017,4.03034,-0.829043,-0.622189,19.3763,19.33094444,19.04744444,18.98425926,19.07925926,18.96925926,0.7993,-24.093,0.2835,0.06318518,-0.095,0.11,-0.36168518,2.4239,-0.676402
30279,7.935042153,1.978562,-0.667685,2.20978,4.0724,-0.68705,-0.461292,20.1903,20.24895833,19.85504167,19.909125,19.73960417,19.65529167,0.5731,-22.688,0.39391666,-0.05408333,0.16952083,0.0843125,-0.59366666,2.42519,-0.53679
66260,9.148240203,1.979156,-1.035193,3.30525,4.69936,-0.704697,-0.516035,20.6381,20.91236538,20.37175,20.03336538,19.69575,19.66703846,1.584,-25.357,0.54061538,0.33838462,0.33761538,0.02871154,-1.24532692,5,-0.625
130965,8.623676671,2.007176,0.770382,2.14151,4.32374,-0.806238,-0.355193,21.2774,21.260125,20.70114286,20.19173214,19.74771429,19.54276786,1.9162,-25.33,0.55898214,0.50941072,0.44401785,0.20494643,-1.71735714,2.41105,-0.456956
118629,7.867809422,2.016163,-0.660855,0.004326,3.78331,-1.38304,0.035308,20.6178,20.6070625,20.349125,20.32189583,20.14102083,19.87072917,2.093,-25.237,0.2579375,0.02722917,0.180875,0.27029166,-0.73633333,1.89984,-0.589449
86234,8.819707765,2.017611,-0.656376,2.39522,4.49579,-0.809798,-0.404256,20.9151,21.01275556,20.62215556,20.39977778,20.06922222,20.08071111,1.608,-25.062,0.3906,0.22237778,0.33055556,-0.01148889,-0.93204445,2.89798,-0.588086
42444,8.260150681,2.021588,-0.662987,2.57739,4.41181,-0.820289,-0.602179,20.3898,20.3478125,20.29845833,20.2474375,19.97714583,19.84133333,1.9248,-25.137,0.04935417,0.05102083,0.27029167,0.1358125,-0.50647917,2.73575,-0.679334
101818,8.843724804,2.051212,0.220122,2.49262,4.46725,-1.06128,-0.669413,20.4146,20.40678431,19.98286275,19.57813725,19.52980392,19.45070588,1.051,-24.449,0.42392156,0.4047255,0.04833333,0.07909804,-0.95607843,2.68793,-0.788153
99273,9.095419499,2.065339,0.754484,2.36669,4.30028,-0.771153,-0.527865,20.1005,20.20403636,19.98716364,19.65505455,19.68154545,19.72881818,1.0933,-24.37,0.21687272,0.33210909,-0.0264909,-0.04727273,-0.47521818,2.53488,-0.592963
54008,9.519568694,2.091958,-0.38411,-1.31677,0.759883,0.264687,1.27958,21.1179,21.159375,19.9765,19.6661875,19.52866667,19.50920833,3.0641,-26.918,1.182875,0.3103125,0.13752083,0.01945834,-1.65016667,-0.048731,0.702095
123356,8.690725049,2.115444,1.247824,2.48917,4.51529,-0.994908,-0.718377,20.2882,20.30663636,20.25165455,19.89358182,19.91087273,19.91041818,1.2938,-24.553,0.05498181,0.35807273,-0.01729091,0.00045455,-0.39621818,2.63926,-0.791113
33348,7.819457909,2.144652,0.532275,2.69397,4.54816,-0.767843,-0.624773,17.5486,17.535375,17.41920833,17.25004167,17.28395833,17.07985417,0.263,-23.1,0.11616667,0.16916666,-0.03391666,0.20410416,-0.45552083,2.82185,-0.662516
114012,9.094784597,2.159572,-0.865801,2.62416,4.53374,-1.24901,-0.774755,21.3844,21.45456604,19.80792453,19.747,19.7690566,19.55869811,2.8892,-26.582,1.64664151,0.06092453,-0.0220566,0.21035849,-1.89586793,3.08345,-0.992269
70,7.523330611,2.169302,1.238649,1.53265,3.72459,-1.23257,-0.584464,20.7869,20.80948077,20.59803846,20.28926923,20.19871154,20.08153846,1.073,-23.901,0.21144231,0.30876923,0.09055769,0.11717308,-0.72794231,1.9955,-0.723982
61001,9.594084049,2.186254,0.430718,2.44307,4.34019,-0.678634,-0.480246,19.6564,19.66803922,19.33690196,19.1574902,19.14482353,18.96045098,2.1224,-26.446,0.33113726,0.17941176,0.01266667,0.18437255,-0.70758824,2.5889,-0.535001
83252,9.273976384,2.194558,0.290413,1.09054,2.75539,-0.918918,-0.319648,20.0042,20.00692157,19.72892157,19.51429412,19.15347059,19.03145098,1.6863,-26.037,0.278,0.21462745,0.36082353,0.12201961,-0.97547059,1.49287,-0.472906
41863,9.104948174,2.201872,-0.121595,1.99315,4.20937,-0.767149,-0.413047,21.012,21.00301923,20.59371154,20.43028846,20.20169231,20.19682692,1.5652,-24.731,0.40930769,0.16342308,0.22859615,0.00486539,-0.80619231,2.18517,-0.469137
117163,8.523921206,2.254239,-0.051868,2.44758,4.38839,-0.490769,-0.308813,20.4989,20.47685185,19.94851852,19.92375926,19.91512963,19.73992593,0.7117,-23.087,0.52833333,0.02475926,0.00862963,0.1752037,-0.73692592,2.56575,-0.352653
87740,9.052231739,2.26841,-0.725787,2.88312,4.5602,-1.12601,-0.916013,18.7568,18.770875,18.894075,18.87815,18.5408,18.495575,1.8286,-26.826,-0.1232,0.015925,0.33735,0.045225,-0.2753,3.04811,-0.997518
20907,8.553373804,2.27235,-0.190748,2.07899,4.03784,-1.27109,-0.882189,20.2619,20.27582692,20.35821154,19.96561538,19.84203846,19.97661538,1.179,-24.373,-0.08238462,0.39259616,0.12357692,-0.13457692,-0.29921154,2.392,-1.02065
61062,9.264430327,2.278901,0.547959,-0.672894,0.886373,-0.034029,0.81796,21.389,21.50325,20.223625,20.09202083,20.04614583,19.78685417,2.6255,-25.914,1.279625,0.13160417,0.045875,0.25929166,-1.71639583,0.413974,0.366044
133277,8.602006266,2.29522,0.674633,2.88447,4.57013,-1.01957,-0.77434,19.5872,19.65501818,19.63345455,19.60569091,19.34545455,19.29450909,1.7869,-25.784,0.02156363,0.02776364,0.26023636,0.05094546,-0.36050909,3.1314,-0.880069
107313,9.086163543,2.300328,0.971726,1.63039,4.16039,-1.08657,-0.427076,20.8409,20.89797561,20.14246341,20.0674878,20.05163415,19.94168293,2.6779,-25.91,0.7555122,0.07497561,0.01585365,0.10995122,-0.95629268,2.15169,-0.656471
35149,9.427829193,2.300741,0.403718,2.49754,4.3737,-0.900259,-0.677717,19.3392,19.31207143,18.58380357,18.21914286,18.15864286,17.96742857,2.4946,-27.827,0.72826786,0.36466071,0.0605,0.19121429,-1.34464286,2.63513,-0.74526
128895,9.725291865,2.302902,1.155281,2.30151,4.36248,-0.983307,-0.723337,19.8718,19.88112766,19.37957447,19.19380851,19.22193617,19.08461702,2.4708,-26.685,0.50155319,0.18576596,-0.02812766,0.13731915,-0.79651064,2.46188,-0.78712
80641,9.268818405,2.303743,0.084568,2.90932,4.60785,-1.12651,-0.849847,18.0461,18.13485714,17.83969048,17.66035714,17.43171429,17.42959524,1.7369,-27.794,0.29516666,0.17933334,0.22864285,0.00211905,-0.7052619,3.33317,-0.986501
26531,9.105705937,2.323695,-0.229118,3.10429,4.64575,-0.61863,-0.414905,20.1198,20.52187234,20.24534043,20.05717021,19.82906383,19.97219149,1.5357,-25.177,0.27653191,0.18817022,0.22810638,-0.14312766,-0.54968085,3.69442,-0.505988
106565,8.75112047,2.333394,0.938468,2.81528,4.53819,-0.794605,-0.550562,20.7249,20.72374359,20.08917949,19.92969231,19.90635897,19.72828205,2.3863,-25.538,0.6345641,0.15948718,0.02333334,0.17807692,-0.99546154,3.03278,-0.653336
65793,9.08536212,2.342483,0.098788,3.06124,4.65772,-1.36168,-0.957222,20.7256,20.94856818,20.66668182,20.52752273,20.35831818,20.14365909,1.9968,-24.963,0.28188636,0.13915909,0.16920455,0.21465909,-0.80490909,5,-1.175
69766,9.435781358,2.365029,1.182139,2.11959,3.71606,-0.803175,-0.599497,19.3416,19.34585714,19.15973469,19.18840816,18.97926531,19.02844898,1.6703,-26.089,0.18612245,-0.02867347,0.20914285,-0.04918367,-0.31740816,2.31268,-0.658169
122562,8.909355886,2.388915,0.737431,1.96694,3.93795,-0.726103,-0.415228,20.7276,20.773,20.40494737,20.12508772,20.09426316,19.95115789,0.9481,-23.63,0.36805263,0.27985965,0.03082456,0.14310527,-0.82184211,2.21366,-0.508069
18714,8.869471549,2.410365,-0.663824,2.20438,3.91884,-0.76932,-0.546216,20.3702,20.37604545,19.87172727,19.80922727,19.71929545,19.50311364,2.2539,-26.1,0.50431818,0.0625,0.08993182,0.21618181,-0.87293181,2.40238,-0.621094
124689,8.476648816,2.439445,0.226963,1.39364,1.98003,-0.633804,-0.407319,19.0254,19.01025455,18.58527273,18.57074545,18.5274,18.4692,0.6976,-24.414,0.42498182,0.01452728,0.04334545,0.0582,-0.54105455,1.61511,-0.472624
111304,8.34868233,2.468435,1.12159,2.51979,4.46162,-0.393727,-0.18496,20.6486,20.86855263,20.71373684,20.42284211,20.48902632,20.29084211,1.0233,-23.188,0.15481579,0.29089473,-0.06618421,0.19818421,-0.57771052,2.66462,-0.241253
7904669,8.783653713,2.501236,-0.150522,2.7941,4.56507,-0.767207,-0.593462,19.3915,19.33812245,19.16144898,19.01534694,18.91271429,18.96622449,1.4292,-25.802,0.17667347,0.14610204,0.10263265,-0.0535102,-0.37189796,2.96391,-0.647448
37908,9.123794918,2.508515,0.706831,2.42679,4.40191,-0.799216,-0.5704,19.6209,19.65289362,19.33014894,18.93742553,18.81644681,18.82653191,1.2116,-25.368,0.32274468,0.39272341,0.12097872,-0.0100851,-0.82636171,2.55198,-0.632874
119730,8.844535494,2.511848,1.068765,2.70157,4.50553,-0.59132,-0.360911,20.8481,20.82974,20.81034,20.56748,20.41446,20.46856,1.4457,-24.681,0.0194,0.24286,0.15302,-0.0541,-0.36118,2.88587,-0.44293
32374,8.168261973,2.512352,-1.01868,2.74567,4.5007,-0.889184,-0.686791,19.5509,19.45166038,18.85298113,18.66486792,18.39924528,18.41941509,0.5542,-23.65,0.59867925,0.18811321,0.26562264,-0.02016981,-1.03224529,2.87817,-0.750196
4370,8.77883809,2.521021,0.861517,-1.05985,-0.119413,0.92044,1.3963,21.9008,22.0561,20.99315,20.404525,19.793175,19.4411,1.6711,-25.144,1.06295,0.588625,0.61135,0.352075,-2.615,-1.1,1.5
121749,7.818383133,2.529255,0.49646,3.08669,4.65853,-0.739698,-0.51824,20.3954,20.61013043,20.52817391,20.56684783,20.29447826,20.25186957,1.7318,-24.75,0.08195652,-0.03867392,0.27236957,0.04260869,-0.35826086,5,-0.65
114724,8.471258055,2.533449,0.671726,2.50719,4.42705,-0.735695,-0.529126,20.3687,20.34814894,20.2662766,20.20323404,19.96531915,19.876,1.8919,-25.401,0.08187234,0.06304256,0.23791489,0.08931915,-0.47214894,2.62907,-0.59681
16411,8.418249502,2.567595,0.78705,3.10303,4.6571,-0.359931,-0.183619,20.4997,20.96657447,20.97657447,20.56019149,20.6542766,20.65078723,1.181,-24.468,-0.01,0.41638298,-0.09408511,0.00348937,-0.31578724,5,-0.275
10579,9.520315889,2.568711,0.20769,3.26705,4.68126,-1.07428,-0.892261,19.6199,19.43116327,18.76964286,18.48980612,18.39995918,18.18147959,2.2762,-27.275,0.66152041,0.27983674,0.08984694,0.21847959,-1.24968368,4.47779,-0.987562
91514,9.473790222,2.574172,1.080763,2.40132,4.43478,-1.14197,-0.818089,19.5259,19.55401887,19.22926415,18.91498113,18.44658491,18.40120755,1.818,-26.798,0.32475472,0.31428302,0.46839622,0.04537736,-1.15281132,2.51858,-0.877002
57324,8.911937579,2.576269,-1.167869,1.89466,4.26906,-1.27688,-0.766772,19.9617,19.9891087,19.65217391,19.61786957,19.41069565,19.43695652,1.7782,-25.833,0.33693479,0.03430434,0.20717392,-0.02626087,-0.55215218,2.16802,-0.845869
92315,9.409224816,2.57737,-0.969552,2.89123,4.60719,-0.760428,-0.518547,19.9911,20.02879167,19.443125,19.43322917,19.18120833,19.18522917,0.6269,-23.719,0.58566667,0.00989583,0.25202084,-0.00402084,-0.8435625,3.24938,-0.603773
25378,8.830067583,2.584517,-0.127469,2.82146,4.58163,-0.995914,-0.761624,19.752,19.82409804,19.65072549,19.6685098,19.4634902,19.23529412,2.1546,-26.36,0.17337255,-0.01778431,0.2050196,0.22819608,-0.58880392,3.1376,-0.857021
49422,7.763763275,2.592211,-0.371331,2.65752,4.52529,-0.880931,-0.615079,20.3056,20.20046,19.87302,19.73854,19.61458,19.41868,0.8589,-23.797,0.32744,0.13448,0.12396,0.1959,-0.78178,3.11307,-0.744824
74740,9.557188702,2.592272,-0.616998,-2.34772,1.43006,-2.0471,0.392973,22.2091,22.58015,18.88606667,18.5796,18.54151667,18.46055,3.152,-28.192,3.69408333,0.30646667,0.03808333,0.08096667,-4.1196,-2.1,1.5
101965,8.314849557,2.599709,1.010965,2.45905,4.36362,-0.738535,-0.547822,19.7052,19.73184444,19.60322222,19.39577778,19.32102222,19.28137778,1.3826,-25.201,0.12862222,0.20744444,0.07475556,0.03964444,-0.45046666,2.60027,-0.599543
37750,8.851877556,2.600765,-0.923929,1.72877,3.05229,-0.868287,-0.541158,20.098,20.09912245,20.05087755,20.01663265,19.79873469,19.71859184,1.9318,-25.565,0.0482449,0.0342449,0.21789796,0.08014285,-0.38053061,2.03304,-0.645293
1540,9.161108418,2.607954,0.913245,2.89732,4.5885,-0.964445,-0.654236,21.2105,21.0776,19.05424444,18.91977778,18.77784444,18.63122222,2.8473,-27.263,2.02335556,0.13446666,0.14193334,0.14662222,-2.44637778,3.23382,-0.797514
69061,8.924672009,2.610454,0.258898,2.81955,4.53691,-0.780525,-0.58867,20.4661,20.52295918,19.88522449,19.83942857,19.85620408,19.69132653,2.3998,-25.978,0.63773469,0.04579592,-0.01677551,0.16487755,-0.83163265,2.99159,-0.660129
55571,9.037189779,2.614263,0.492441,1.80736,3.32803,-0.533913,-0.277708,20.3645,20.35029545,20.32411364,19.99686364,19.9765,19.86454545,1.2139,-24.174,0.02618181,0.32725,0.02036364,0.11195455,-0.48575,2.03532,-0.34475
41684,8.933067313,2.627306,1.001683,2.87131,4.54497,-1.06313,-0.897167,18.4931,18.53686957,18.06091304,17.65173913,17.52802174,16.96882609,0.378,-24.018,0.47595653,0.40917391,0.12371739,0.55919565,-1.56804348,3.00542,-0.953613
51944,8.980972363,2.662003,-0.862181,2.42437,4.43672,-0.660321,-0.424331,20.4864,20.42936538,20.31590385,20.05698077,19.78484615,19.76282692,1.5169,-24.938,0.11346153,0.25892308,0.27213462,0.02201923,-0.66653846,2.69634,-0.505547
77601,8.555709973,2.6827,-0.291569,3.29612,4.70919,-0.652989,-0.447626,20.6083,20.3007551,20.2154898,19.89579592,19.77230612,19.80277551,1.296,-24.487,0.0852653,0.31969388,0.1234898,-0.03046939,-0.49797959,5,-0.55
127330,8.555458638,2.685091,0.562444,2.11296,4.01154,-0.686001,-0.390572,20.845,20.7808,20.18908889,20.29864444,20.35048889,20.03164444,2.5514,-25.187,0.59171111,-0.10955555,-0.05184445,0.31884445,-0.74915556,2.40556,-0.499819
93235,8.430672265,2.697765,0.316777,2.50155,4.3251,-0.661768,-0.514005,18.9756,18.92164151,18.6715283,18.65745283,18.67673585,18.62537736,0.7481,-24.282,0.25011321,0.01407547,-0.01928302,0.05135849,-0.29626415,2.6304,-0.554416
63081,8.417658196,2.699959,-0.308379,1.30306,2.40068,-0.453636,-0.103023,20.8907,20.91921277,20.61144681,20.4192766,20.48593617,20.29221277,0.8927,-22.666,0.30776596,0.19217021,-0.06665957,0.1937234,-0.627,1.63955,-0.229762
12291,8.657315076,2.712312,-0.525903,3.29815,4.69629,-1.11273,-0.910583,19.3462,19.5162037,19.66822222,19.61618519,19.32351852,19.04251852,2.053,-26.278,-0.15201852,0.05203703,0.29266667,0.281,-0.47368518,5,-1.025
50598,9.172909889,2.723181,0.111925,2.73386,4.50819,-1.01114,-0.761622,19.6676,19.73693182,19.66615909,19.49156818,19.06975,19.00638636,1.8734,-26.298,0.07077273,0.17459091,0.42181818,0.06336364,-0.73054546,2.91701,-0.859952
63404,8.733231377,2.735597,0.46781,2.44936,4.30097,-0.860746,-0.666184,19.6725,19.65879592,19.60718367,19.41367347,19.30940816,19.298,1.4217,-25.249,0.05161225,0.1935102,0.10426531,0.01140816,-0.36079592,2.60992,-0.727196
20766,9.467762797,2.739983,1.169869,0.657236,4.05734,-1.77285,-0.20714,22.4679,22.78440741,19.52216667,18.92303704,18.79751852,18.68064815,3.1064,-27.706,3.26224074,0.59912963,0.12551852,0.11687037,-4.10375926,2.37586,-0.430154
103913,8.780174853,2.753653,-0.258929,1.56245,2.56071,-0.328747,-0.06525,20.5131,20.55704878,20.18604878,19.97819512,19.89692683,19.68229268,0.8925,-23.455,0.371,0.20785366,0.08126829,0.21463415,-0.8747561,1.78624,-0.13014
74302,7.797880821,2.763265,0.990892,1.33768,1.89186,-0.477405,-0.250947,20.1886,20.15538776,19.84846939,19.83863265,19.62502041,19.47028571,0.4863,-22.329,0.30691837,0.00983674,0.21361224,0.1547347,-0.68510205,1.58614,-0.327053
45027,8.417189057,2.788218,-0.984289,2.42375,4.38809,-0.867817,-0.59779,20.5805,20.52756,20.28434,20.15204,19.8763,19.85354,1.6608,-24.884,0.24322,0.1323,0.27574,0.02276,-0.67402,2.59413,-0.675184
