,ID,ra,dec,z,BH_mass
572,177575,10.587197,-1.214794,1.5853,8.759
573,177734,12.807021,0.633093,2.0001,9.19
574,178598,13.119515,-0.276507,1.0233,8.605
575,178667,13.671658,0.019628,0.6466,0.0
576,178984,10.46743,-0.896764,1.6765,9.01
577,178987,14.297642,-0.333518,2.7593,0.0
578,179173,14.875266,1.190115,1.03,8.907
579,179533,12.789377,0.276771,2.0361,0.0
580,179815,11.24251,0.845512,1.201,8.89
581,179820,13.810417,-0.118457,2.0496,0.0
582,179963,14.998556,-1.147579,1.6748,0.0
583,180420,12.928614,0.964163,1.5922,8.789
584,180566,14.466115,-0.569011,1.1605,0.0
585,181197,10.077824,0.923872,2.0862,0.0
586,181404,14.304307,0.957114,1.7683,9.091
587,182602,10.896327,0.291873,0.7347,8.157
588,182851,12.169903,0.350312,1.6056,9.091
589,182924,14.545956,-1.175595,0.8984,0.0
590,183043,13.167414,-0.558929,2.065,8.063
591,183566,13.549575,0.067911,1.2004,0.0
592,184691,14.176188,0.017983,1.0769,0.0
593,185254,10.787184,1.205258,1.1875,0.0
594,185590,11.535614,0.093672,1.4401,8.789
595,185674,14.289608,-0.91414,1.8899,9.279
596,186330,12.271702,0.724552,1.1928,0.0
597,186457,11.225261,-1.0336,1.8633,8.966
598,187592,10.493894,0.052848,1.0286,8.708
599,187596,10.556096,0.988253,0.3289,8.392
600,187789,10.461058,0.12448,0.4559,0.0
601,187803,13.143067,-0.551588,1.9339,9.514
602,187872,13.029094,0.804707,1.6003,0.0
603,188070,10.98529,-0.475125,1.8631,9.242
604,188228,13.806295,-0.326635,1.9871,0.0
605,188375,12.327195,1.219163,1.3389,8.738
606,188702,10.554209,0.135379,1.477,0.0
607,188869,10.604052,0.417697,2.3167,9.575
608,189045,10.42985,-0.981957,2.5442,9.329
609,189445,14.772956,0.114358,0.7189,8.956
610,189651,10.812936,1.181471,1.9202,9.012
611,189743,12.09271,-1.23668,1.6576,9.448
612,189831,12.412985,-0.116504,3.0538,0.0
613,190417,10.957936,-0.310011,1.1052,0.0
614,190682,11.412554,0.57973,1.6981,8.571
615,190867,12.300488,0.910348,1.4168,8.589
616,191271,13.583285,0.457762,2.5195,0.0
617,191564,12.232731,-0.010079,1.7245,8.878
618,191596,14.347966,0.682716,0.67,8.629
619,191912,10.618263,1.145729,0.8162,8.016
620,193517,12.557405,-0.412891,2.0306,9.431
621,193754,13.105587,0.335193,1.3238,0.0
622,193801,10.564725,-0.582088,2.1244,9.518
623,194091,11.94494,0.270029,1.4564,9.178
624,194265,13.423789,-0.392627,2.235,0.0
625,194459,11.942678,-0.010113,1.541,9.059
626,194483,12.206775,1.095444,2.6152,8.568
627,194621,10.468964,0.501399,2.3063,8.982
628,194722,11.102443,0.698739,0.7959,8.589
629,195006,14.166026,0.97234,1.1661,0.0
630,195071,12.155486,1.016292,1.1025,0.0
631,195858,13.264385,-0.910222,1.1681,9.079
632,196828,10.709845,-0.615568,1.3332,9.082
633,196857,14.288237,-0.678268,1.2288,8.617
634,196961,13.820787,1.145764,3.1313,8.926
635,197071,13.106019,0.714199,2.9201,8.113
636,197375,13.087296,1.010486,1.5198,8.544
637,197999,14.343702,1.017194,1.1402,8.624
638,198014,11.150207,-0.736018,2.5134,8.893
639,198320,12.274767,-0.526197,4.1493,0.0
640,198446,11.29397,-0.502717,1.4749,8.944
641,198523,11.477666,0.18662,1.5102,8.756
642,198665,10.655962,0.434945,1.4908,9.289
643,199046,12.108727,-1.21966,1.0341,0.0
644,199216,12.61162,0.532553,1.2113,9.305
645,199429,10.928317,0.811596,0.913,8.684
646,199886,13.790781,-0.756024,0.6495,0.0
647,200193,10.473891,0.698703,0.5584,8.181
648,201005,13.909231,-0.458341,1.227,8.529
649,201270,13.537396,-0.319313,0.939,8.925
650,201275,13.065205,0.52237,2.8495,0.0
651,201523,13.829101,0.834711,2.4822,8.493
652,201753,10.196103,-0.286376,0.5574,8.078
653,201826,10.445583,0.346402,2.8311,0.0
654,201924,11.818836,0.387904,2.2079,9.789
655,202909,11.998522,-0.573214,1.0344,0.0
656,203074,13.080486,-0.387643,2.8194,8.919
657,203077,14.383542,-0.654813,1.5805,0.0
658,203408,10.421135,-0.327168,0.4637,8.538
659,203747,10.908776,0.771086,1.5741,9.083
660,203782,14.160388,0.611479,1.2352,0.0
661,203900,14.655443,-0.598251,1.8125,9.103
662,203908,10.327463,0.295137,1.7649,8.711
663,204838,12.8539,0.509212,1.6164,0.0
664,204960,14.599445,-0.070862,0.9338,8.475
665,205036,11.319173,-0.813794,2.8819,10.045
666,205295,13.018611,0.217644,1.7127,0.0
667,205409,14.919463,-0.16285,2.391,9.799
668,205465,13.270041,0.093687,1.7378,0.0
669,205556,14.625671,0.858363,1.8256,9.158
670,205876,12.78365,0.154606,1.8365,9.267
671,206017,10.422763,0.59579,1.1644,8.626
672,206096,10.844974,-1.118293,1.3355,8.581
673,206300,13.835563,-0.91516,1.8945,0.0
674,206979,13.861615,0.143903,2.0685,8.793
675,207112,13.295204,0.50713,1.5764,0.0
676,207340,10.821603,-0.654556,0.8575,8.394
677,207658,13.24055,0.877932,1.0265,8.697
678,207982,12.810422,0.395746,1.5655,0.0
679,208000,14.16391,-0.615365,0.9204,8.7
680,208035,14.002607,0.898734,2.7598,8.472
681,208155,13.479811,-0.0526,1.7189,9.669
682,208238,12.588428,0.859743,2.2345,0.0
683,208464,12.401648,0.081236,2.3,9.362
684,208485,11.128015,0.600193,1.2741,8.653
685,209002,13.272028,0.43566,1.5417,0.0
686,209043,10.301716,1.191363,1.7528,0.0
687,209339,14.020014,0.857379,0.6945,8.855
688,209639,10.909542,0.08995,0.8215,8.639
689,209865,10.584492,-0.996887,1.3335,8.836
690,210004,11.557423,0.736192,1.4896,9.023
691,210415,11.986071,0.488154,0.853,8.518
692,210547,11.734986,-0.985695,1.9661,8.763
693,210679,13.815801,-0.831331,0.4577,0.0
694,210883,13.428996,0.349228,2.85,0.0
695,210909,14.73232,1.191272,1.221,8.963
696,211098,14.844383,0.050395,4.1544,9.368
697,211109,10.220233,-1.123579,3.6615,0.0
698,211738,12.943678,0.046486,1.3833,9.309
699,211907,11.542394,0.080487,0.8242,0.0
700,211995,11.510457,0.180549,1.4327,8.805
701,212178,11.633404,-0.241383,1.0776,0.0
702,212346,10.985799,-1.232647,0.9356,8.861
703,212428,10.922868,0.936112,0.83,9.203
704,212504,14.959822,0.493916,0.7479,8.517
705,212578,13.153083,0.542848,1.576,9.147
706,212962,11.355502,0.872105,1.6769,8.963
707,212999,11.371543,0.098738,3.0456,9.738
708,213538,12.48685,0.500687,0.97,8.933
709,213761,11.626554,0.875531,0.5014,8.545
710,213820,12.834827,-0.71389,2.3393,0.0
711,214025,14.68674,-0.659494,1.6048,9.436
712,214039,13.743735,1.062636,2.0171,9.018
713,214484,10.900016,1.110268,0.998,8.57
714,215913,13.728507,-0.71224,2.219,0.0
715,216039,13.987706,-0.03812,2.1334,0.0
716,216183,14.43244,-0.199722,1.0672,8.544
717,216300,10.85232,-1.20748,1.3554,0.0
718,216689,12.628353,0.190309,0.646,0.0
719,216876,12.631374,-0.554184,1.9933,9.603
720,217302,13.152437,0.148695,0.8837,8.386
721,217427,12.967513,1.055413,1.8107,8.857
722,219249,10.802939,0.934733,0.9019,9.165
723,219445,11.201527,1.060708,2.1285,0.0
724,219531,13.443671,0.895453,2.3452,0.0
725,219647,12.85844,0.796043,1.0592,8.638
726,219953,10.158879,0.053583,1.5516,8.464
727,220111,10.901661,1.061088,1.6504,0.0
728,220391,10.964948,0.917191,1.1324,0.0
729,220639,14.061716,1.059178,1.2001,8.507
730,220661,13.24161,0.461847,1.3332,8.845
731,220933,14.603134,0.687053,1.9199,0.0
732,221006,12.925875,0.35808,1.5511,8.217
733,221567,13.135131,0.856411,0.4085,7.635
734,221975,12.838591,0.756002,0.7264,8.351
735,222099,11.641932,0.532506,0.9354,8.642
736,222220,11.163871,0.306357,1.867,9.381
737,222286,12.025239,-1.056006,2.5274,0.0
738,223324,11.697386,-0.85003,0.8406,8.784
739,223561,11.999449,-0.864972,1.2551,8.955
740,223661,14.55966,1.258408,2.4949,0.0
741,223763,10.847629,-0.264559,2.7979,0.0
742,223800,14.944415,0.048633,0.6819,8.54
743,224793,12.97781,-0.322892,1.2683,8.836
744,224886,10.398573,-0.442426,0.8411,0.0
745,225048,14.342937,0.279082,3.1472,9.655
746,225080,14.538075,0.52174,2.0884,0.0
747,225538,11.816206,-0.612225,2.1978,9.364
748,226040,13.333115,0.307237,1.6067,8.765
749,226065,11.083798,0.178947,3.2337,9.162
750,226283,12.365219,0.428492,1.7292,9.282
751,226352,12.234763,0.946723,2.325,0.0
752,227097,12.885823,0.976357,1.3971,9.136
753,227300,11.409452,0.504597,2.1102,9.335
754,227585,13.286018,-1.253828,1.2968,8.88
755,227805,11.48898,-0.086257,2.2854,9.269
756,227962,12.526451,-0.888699,4.3317,9.854
757,227990,14.304231,0.701597,1.5382,9.195
758,228047,13.720244,-0.229065,3.7256,0.0
759,228429,14.825957,0.422157,0.6128,8.365
760,228538,10.333749,-0.744488,1.8805,0.0
761,228542,14.622685,0.22165,1.6707,0.0
762,228960,10.832238,0.854296,0.3081,0.0
763,229027,14.572469,-0.37397,1.4543,0.0
764,229421,12.507551,0.438945,1.9398,0.0
765,230106,12.16454,-1.008146,0.3645,7.388
766,230254,11.648837,-1.014477,1.6247,0.0
767,230288,11.273663,0.424498,1.0107,8.242
768,231017,13.888481,1.119239,1.0911,8.724
769,231214,12.789546,0.644175,1.9331,0.0
770,231789,14.533747,1.204421,1.0003,8.781
771,231834,13.727606,0.299789,2.1702,0.0
772,232883,12.292253,1.069878,1.5239,9.057
773,233288,14.827378,-0.338969,2.6486,9.517
774,234198,13.183021,-0.998345,0.6585,0.0
775,234507,14.52086,0.155427,1.7033,0.0
776,234686,12.421319,0.939859,0.7223,8.182
777,235286,13.522516,-0.348052,1.8316,0.0
778,236156,10.176061,0.683371,0.8583,8.647
779,237094,13.105126,-0.617978,1.4015,8.868
780,237546,12.079688,0.249213,1.5452,8.933
781,237710,10.602208,-1.026511,0.457,7.743
782,237795,13.006477,0.136377,1.9517,0.0
783,239131,14.620568,0.229689,1.2413,8.449
784,240447,13.699315,-0.957413,1.7678,8.749
785,240884,10.48036,0.683921,2.556,9.229
786,241500,11.472155,1.157492,2.0496,0.0
787,241736,10.674843,0.370556,2.0466,9.783
788,241969,14.122164,0.01925,1.1742,8.913
789,241971,11.444284,0.299745,1.1336,8.903
790,242071,12.604724,-0.955084,2.5483,9.003
791,242232,11.321259,1.117935,0.5019,0.0
792,242312,14.504835,1.229202,1.8681,0.0
793,242549,14.372572,1.24318,0.6923,0.0
794,242661,11.750318,-0.049394,1.6845,8.88
795,243403,12.955185,-0.025997,0.6878,0.0
796,243559,12.263338,-0.818763,1.5996,0.0
797,243620,11.120167,0.42196,1.7407,0.0
798,243708,14.102592,-0.077365,2.2386,9.599
799,244689,10.45964,-0.395463,1.1617,8.018
800,244987,13.234352,-0.214344,1.5618,8.92
801,245000,12.856885,0.71121,0.4997,8.189
802,245192,11.057197,0.861394,0.9408,9.179
803,245283,11.045607,0.444476,1.1331,0.0
804,245637,11.494194,0.423489,2.2909,9.748
805,246074,10.093339,0.994353,2.5686,8.665
806,246606,14.22039,0.737521,3.109,8.445
807,246651,10.727033,0.987935,1.2228,8.347
808,246849,13.184301,-0.956044,0.7565,8.436
809,247145,13.214092,0.806949,3.3714,0.0
810,247562,10.658526,0.17416,1.2859,0.0
811,247700,11.308869,-0.338711,2.4002,0.0
812,247841,11.556427,1.073808,2.1517,0.0
813,248292,11.851641,0.504296,1.9336,0.0
814,248322,13.076195,-0.813824,1.5513,8.539
815,248403,10.075905,0.925263,2.019,0.0
816,248519,11.183609,0.21766,2.2861,0.0
817,249058,12.87703,0.697226,1.1889,0.0
818,249076,10.723246,-0.918461,1.8805,9.35
819,249227,12.182057,-1.190362,0.6723,8.323
820,249322,11.818076,-0.597299,4.1567,0.0
821,249495,11.82987,0.468799,0.5156,8.489
822,249775,10.361132,1.243686,1.1941,0.0
823,250482,11.859238,-0.615467,1.2559,8.655
824,250750,11.57748,-0.736101,0.7261,8.671
825,251135,14.839043,0.685783,0.4225,7.892
826,251771,12.1346,0.183876,2.1071,9.332
827,252338,12.884921,-0.114734,1.347,8.635
828,252649,13.259101,-0.016533,0.6972,8.147
829,253302,14.436165,1.138437,2.7659,0.0
830,253364,14.450473,0.379569,0.482,7.849
831,253378,12.870482,0.14805,0.8209,0.0
832,253811,11.108844,-0.499121,1.247,8.847
833,253839,10.300274,0.430109,1.0248,8.638
834,253966,13.21489,-1.095316,2.4899,9.927
835,254227,13.023189,0.593945,0.3995,0.0
836,254560,14.264099,0.235619,3.015,0.0
837,255196,13.939951,0.566721,1.2061,0.0
838,255755,11.115361,-0.159333,1.697,9.038
839,255925,10.629515,-0.176375,1.5023,8.815
840,256156,10.411019,-1.036689,1.1388,8.347
841,256205,12.909734,-0.803348,2.101,8.36
842,256609,12.879872,0.092873,2.0223,9.332
843,256858,10.291739,-0.736644,1.824,9.19
844,256926,10.172478,-0.927043,2.0909,0.0
845,256983,11.713583,-0.686438,2.1619,0.0
846,257025,12.014381,-1.042499,1.2863,8.898
847,257304,12.578519,-0.910561,2.3295,9.509
848,257732,13.749719,-0.434189,0.6193,0.0
849,257776,13.804806,-0.939243,3.6346,0.0
850,257820,12.897031,-1.119221,1.5597,0.0
851,257870,13.750179,-1.103627,1.2566,9.038
852,258494,11.360761,-0.317696,2.2427,0.0
853,258650,11.548298,-1.256342,1.6531,0.0
854,258685,11.997367,0.264051,1.561,9.141
855,258746,14.34419,-0.087931,0.6569,0.0
856,259790,14.434126,1.158139,1.2122,8.901
857,259966,14.532964,1.097657,1.0623,8.963
858,260132,14.190397,0.698377,0.8178,8.796
859,260322,13.518364,-1.129948,1.2143,9.084
860,260373,11.895501,1.237807,3.2777,9.093
861,260385,12.315689,-0.939106,1.5544,8.965
862,260700,12.766844,-0.081911,1.238,8.824
863,260929,14.774997,0.464361,2.6042,9.914
864,261044,10.00415,0.558544,1.6681,9.151
865,261215,14.839755,0.730588,1.496,9.073
866,261663,11.316677,0.011759,1.5519,8.893
867,261726,11.066773,-0.543429,0.8874,8.417
868,261842,12.166539,-0.982404,1.5815,0.0
869,262010,14.764219,-0.432456,1.8397,0.0
870,262185,12.6609,-0.40412,0.7955,0.0
871,263095,12.741693,0.869293,0.777,0.0
872,263596,12.988531,0.065225,1.9568,0.0
873,263866,11.666084,0.125608,2.1269,9.527
874,264390,10.921873,0.881481,0.8344,9.316
875,264710,11.76863,0.874514,1.6171,9.068
876,265248,10.217291,0.015898,0.4055,0.0
877,266010,11.23517,1.182588,2.1125,0.0
878,266265,14.786909,-0.267398,1.1032,8.277
879,266405,11.314355,-1.221602,1.5934,9.368
880,268182,10.726421,0.082735,3.1025,9.257
881,268413,11.861382,0.929856,2.8141,9.372
882,268690,10.476549,-0.498859,3.8343,0.0
883,268770,11.569524,0.046975,0.4529,8.738
884,269052,13.589288,-1.156003,5.0879,0.0
885,269203,10.734194,0.871733,1.6628,9.166
886,269434,10.662889,0.328618,1.9289,8.447
887,269884,13.596087,-0.124994,1.4679,8.556
888,269952,11.657666,-1.186329,1.2619,8.934
889,270077,10.696491,1.005371,1.1114,8.849
890,270087,12.482936,0.073582,1.3387,8.519
891,270489,11.27397,0.760655,1.4972,8.835
892,270739,10.985821,0.130827,2.7877,0.0
893,270745,12.869198,-0.414958,1.9347,9.101
894,270862,10.820243,0.169027,1.5196,8.999
895,271058,12.829087,1.093286,1.7262,0.0
896,271228,14.257484,0.955851,2.4485,8.746
897,271311,12.995129,-0.348377,1.0473,8.783
898,271835,10.294969,-0.472462,1.0141,8.8
899,271878,10.106589,-0.50644,1.124,9.168
900,272173,12.212719,1.16951,1.4192,8.888
901,272264,12.255104,1.10656,0.956,8.682
902,272610,13.953505,0.494279,0.4481,8.012
903,272768,14.324533,0.545279,0.4915,0.0
904,272893,10.910585,-0.970742,0.559,0.0
905,273239,12.269543,0.193635,0.6746,8.514
906,273300,10.833891,0.226329,1.165,8.673
907,274273,352.08493,0.377281,1.2995,9.186
908,274603,350.409851,0.570253,1.5679,9.036
909,274894,354.244843,0.345671,1.9133,9.113
910,275056,353.54895,-1.191996,0.9027,8.12
911,275111,352.634979,0.780791,1.2631,8.714
912,275172,351.072662,0.855601,1.3168,8.175
913,275907,351.618286,0.898706,1.3429,0.0
914,276258,351.382324,-0.738635,1.774,0.0
915,277125,350.606934,-0.465577,1.5154,9.258
916,277215,353.13089,1.200691,1.5935,0.0
917,277227,350.505676,0.009825,3.8816,9.095
918,278360,351.356354,0.193577,0.4913,7.832
919,278734,350.980957,0.597272,2.2989,8.845
920,278811,351.995972,0.417992,2.2619,9.399
921,279122,351.44809,-0.578627,1.2985,9.273
922,279259,354.20639,0.084147,1.0161,0.0
923,279523,354.082306,-0.014765,0.3755,7.703
924,279653,350.606598,0.414038,1.0116,8.935
925,279753,354.968689,0.485189,1.5706,8.966
926,279962,353.271423,0.70666,1.0107,0.0
927,279971,352.222931,0.461964,1.362,9.108
928,281027,353.316223,-0.081351,0.6963,0.0
929,281099,352.158508,-0.887129,1.5536,9.3
930,281956,351.598938,-1.125313,0.8208,8.56
931,281990,351.507355,1.058698,1.4574,9.383
932,282491,352.609436,0.023331,2.7332,8.715
933,282552,352.709229,0.462223,1.5573,0.0
934,282715,352.668579,0.972575,1.681,0.0
935,283110,352.118713,-0.642101,0.7714,8.565
936,283273,354.702087,-1.168263,2.5352,9.564
937,283318,353.45517,-0.565447,2.0021,9.24
938,283483,354.901123,-0.89524,1.8396,0.0
939,284635,352.139587,-0.876173,0.8583,8.23
940,284751,354.661224,1.246766,2.0776,9.308
941,284755,352.331787,-0.550992,1.8153,9.197
942,284850,350.694244,0.237933,1.688,9.321
943,284854,354.474213,-1.121539,1.696,0.0
944,285216,350.057251,-1.250055,1.3359,9.125
945,285286,353.745789,-0.116785,1.1218,9.543
946,285320,354.994934,-0.460033,0.6161,0.0
947,285764,350.473816,-0.965878,0.9687,8.496
948,286499,354.401794,0.164124,1.1348,8.703
949,286537,352.110748,1.03551,1.063,8.644
950,287215,353.122467,1.05357,1.7066,8.989
951,287365,354.786682,-0.110502,0.4819,8.998
952,287767,352.380676,-0.343397,3.0362,0.0
953,287980,353.12674,0.027127,0.7157,8.964
954,288213,353.589905,-0.953674,2.4429,9.011
955,288274,352.121552,-1.038017,1.4416,0.0
956,288723,353.813751,-0.136841,2.2157,9.206
957,289227,352.664368,-0.96813,1.8067,0.0
958,289261,354.272339,0.834129,0.7091,8.487
959,289264,354.412994,0.448946,1.7034,8.976
960,289693,353.122375,0.461205,0.6244,0.0
961,289729,353.083466,-0.343875,1.2415,0.0
962,290125,350.815308,-0.967018,1.3615,8.596
963,290394,353.379852,0.136439,1.5119,0.0
964,290630,353.703552,0.077547,1.7964,9.003
965,291004,352.83252,-1.108977,0.3868,8.313
966,291065,354.27652,0.358991,0.713,0.0
967,291498,353.112457,0.695519,1.7916,0.0
968,291788,350.491974,-0.688219,2.1061,9.245
969,292482,353.977997,-0.530177,1.8972,0.0
970,292516,350.372864,0.236942,1.3677,0.0
971,292939,350.254852,0.322985,1.3621,8.733
972,292959,350.129059,-0.677571,1.7221,9.161
973,292977,354.824463,-0.49543,1.3438,9.058
974,293576,351.608948,0.156179,1.0347,0.0
975,293690,351.351685,-0.776233,1.0823,0.0
976,294666,353.117493,1.151564,1.7634,0.0
977,295121,352.547607,-0.300055,0.9099,8.445
978,295198,351.679657,0.968489,2.2439,8.307
979,295305,350.031372,0.495654,0.9424,8.845
980,295627,350.970581,-0.661887,3.5876,0.0
981,295641,350.557098,-0.893367,1.6657,0.0
982,296243,351.991455,-0.34968,1.0742,8.514
983,296875,354.055725,-0.403052,1.8637,8.766
984,297119,350.037262,-0.771483,1.2621,8.436
985,297468,353.666687,0.867189,1.0402,9.071
986,297623,350.113525,-1.173268,0.6614,8.283
987,297790,350.769745,1.138672,0.5309,8.152
988,298167,353.057892,-0.908971,1.831,8.953
989,298430,352.874298,-0.825921,0.6149,8.485
990,298746,352.16864,-0.35797,1.3549,9.195
991,298747,353.661133,-0.919299,1.5538,8.632
992,298906,354.471222,-0.1125,1.782,0.0
993,298945,354.007843,0.389126,2.1615,0.0
994,298985,354.695282,0.537543,2.1007,0.0
995,299735,350.42099,0.578471,2.1432,8.539
996,299823,351.186371,-0.838768,1.6938,0.0
997,300504,350.519836,1.165527,1.7877,9.31
998,300569,351.658813,-0.090176,1.0301,0.0
999,301231,353.970062,-0.819691,2.3812,8.967
1000,301300,351.707275,-0.948124,0.6658,8.338
1001,301629,352.190155,0.083667,1.5253,9.402
1002,302142,353.733368,0.566568,1.7642,9.272
1003,302703,354.546112,0.91185,0.941,0.0
1004,303144,354.846863,0.896191,1.8553,0.0
1005,303319,354.243591,1.086648,1.0917,8.851
1006,304169,353.91571,-0.247932,1.5064,9.015
1007,304705,350.534149,-1.017336,1.5434,0.0
1008,305162,351.557526,-1.216163,2.218,0.0
1009,306157,351.201538,0.610018,1.121,9.348
1010,307113,352.615906,-0.98492,1.0536,0.0
1011,307136,350.590881,1.12595,0.7589,0.0
1012,307147,351.486664,-0.456826,1.907,0.0
1013,307550,352.881195,0.612337,2.8516,9.87
1014,307713,352.262054,-0.454715,0.6191,0.0
1015,307746,351.815369,0.763065,1.9382,0.0
1016,307772,351.775116,-1.009998,1.2575,7.76
1017,308048,350.625671,0.208719,3.5257,10.126
1018,308386,351.644592,0.363793,1.2512,0.0
1019,308670,353.37738,-0.80897,0.8565,0.0
1020,308850,350.27597,-0.457028,1.7691,0.0
1021,309010,351.098694,-0.389079,1.0769,0.0
1022,309552,351.808807,0.165413,1.867,0.0
1023,310027,350.405029,-0.815619,1.9832,8.412
1024,310044,353.934265,-0.399805,2.0895,0.0
1025,310117,353.715637,0.727531,1.4236,8.872
1026,310132,353.497314,0.915627,1.7047,9.073
1027,310383,351.134583,-0.247097,1.558,8.601
1028,310510,353.005951,-0.94867,1.0258,8.768
1029,311065,354.341736,0.377479,1.3762,8.876
1030,311327,350.898956,-0.516033,0.5653,7.981
1031,311409,353.844543,-0.109802,1.3726,8.649
1032,311417,354.111572,-0.13433,0.7429,8.7
1033,311704,351.160492,-0.09793,0.6114,0.0
1034,311946,353.354858,-0.976451,1.1572,0.0
1035,311955,351.252319,-1.245845,0.9343,8.628
1036,312584,352.977783,-0.371562,1.8821,9.143
1037,313012,354.969879,-0.144472,0.7118,8.26
1038,313252,354.051636,-0.799851,0.9142,8.627
1039,313478,351.302734,0.173889,1.8446,0.0
1040,313705,351.377014,0.899382,2.4703,9.096
1041,313854,353.55896,1.252154,1.1422,0.0
1042,313939,351.988495,-0.009979,0.987,0.0
1043,314308,350.260162,0.220619,1.3293,0.0
1044,314342,351.405579,-0.71292,1.8769,9.154
1045,314358,352.979248,-1.254173,0.8749,8.674
1046,314443,353.693909,0.455861,2.4429,9.402
1047,314594,351.408417,0.955542,1.9322,0.0
1048,314676,351.917633,1.261301,0.691,0.0
1049,314829,350.933319,-1.01041,1.2467,8.914
1050,315065,350.752899,0.598872,0.9846,8.367
1051,315981,351.939453,-0.177478,1.5599,0.0
1052,316256,351.27179,-0.897379,2.0322,9.016
1053,316394,351.476562,-0.306614,1.0008,0.0
1054,317251,352.102295,-0.616225,1.1284,0.0
1055,317339,350.923065,0.45667,0.6294,0.0
1056,317553,352.735168,0.665023,1.8931,9.124
1057,317716,352.956177,0.122103,0.3672,8.074
1058,318131,353.245422,-1.099059,0.6035,7.524
1059,318812,354.867798,0.985122,4.1169,0.0
1060,319057,353.163574,-1.123888,1.8789,9.404
1061,319570,351.637085,-0.057398,1.2746,8.513
1062,319849,352.840881,0.635403,1.4878,9.171
1063,320427,351.501923,-0.341486,1.9425,9.522
1064,320428,353.191803,0.703643,1.2231,8.534
1065,320440,354.253052,0.915758,2.1255,9.366
1066,320793,351.48056,0.686088,1.1787,8.827
1067,321158,351.37262,-0.793069,0.6294,0.0
1068,321591,354.321838,-0.352501,2.1781,0.0
1069,322070,352.713104,0.826708,1.9666,0.0
1070,322151,351.927826,0.114975,0.8835,8.527
1071,322283,351.345154,-0.410862,3.658,0.0
1072,323126,351.357513,0.156639,1.9902,8.632
1073,323193,351.670654,-0.229754,2.16,0.0
1074,323357,351.489441,-0.916204,3.7521,0.0
1075,324188,351.070129,0.234529,1.1209,0.0
1076,325191,351.746185,-0.397887,2.1597,0.0
1077,325449,352.578491,1.114657,3.0664,0.0
