,Unnamed: 0,SDSS_Name,ra_DR7,dec_DR7,M,ERR,ID,ra_S82,dec_S82,z
181,181,000834.71+003156.1,2.1446590423583984,0.53227698802948,7.819457909489764,0.2947612278167222,33348,2.144652,0.532275,0.263
1618,1618,011240.03+002413.9,18.166797637939453,0.40387600660324097,9.349120559093928,0.16097467626414194,619740,18.16679,0.403879,1.7861
6976,6975,220413.74+003459.0,331.0572509765625,0.5830640196800232,8.086798292444213,0.4416133308205422,1454863,331.05725099999995,0.583069,0.9249
7914,7913,225647.17+000606.4,344.1965637207031,0.10180500149726868,8.34795751577332,0.1582900721245893,717333,344.196564,0.101798,0.8815
6382,6381,212822.73-000135.1,322.0947265625,-0.026443999260663983,8.785872830628866,0.06612407412338572,2230470,322.094727,-0.026445,0.996
2554,2554,015240.46-010205.0,28.16859436035156,-1.0347340106964111,8.870077455671463,0.3404258043655329,1326260,28.168591,-1.034735,1.6633
6773,6772,215436.17+001428.0,328.6507263183594,0.24111199378967285,8.937062655859537,0.0886007877232747,1861026,328.650726,0.241113,2.4623
7544,7543,223152.14-005852.0,337.96728515625,-0.9811220169067384,8.85231803380985,0.09839381391841252,1199742,337.967285,-0.981117,1.5093
70,70,000326.67+001157.1,0.8611570000648499,0.19922199845314026,9.853328016710924,0.3899463010644228,42433,0.8611540000000001,0.19922,1.8518
544,544,002422.04+004610.6,6.091856002807617,0.7696160078048706,9.50669339195151,0.19925092006232714,4116243,6.0918519999999985,0.769618,2.007
3522,3522,022644.03+003305.8,36.68349075317383,0.5516120195388794,9.320045455650838,0.1589937308137798,2069362,36.683487,0.551617,2.3744
2245,2245,013916.61-003340.7,24.8192138671875,-0.5613170266151428,8.634104733861461,0.1698304351414095,997798,24.819208,-0.561319,1.4397
7384,7383,222331.68+005800.4,335.8819885253906,0.9668020009994508,9.057617517012748,0.193163464168327,1156894,335.882019,0.966812,1.1738
8957,8956,234811.25-003323.4,357.0469055175781,-0.5565099716186523,8.487229945062662,0.09490747720910617,3884064,357.046906,-0.556512,1.3648
7207,7206,221428.97+003430.0,333.6207580566406,0.575016975402832,8.483111232235219,0.12908898386091858,1532005,333.620758,0.575016,2.4487
6952,6951,220317.78-001511.8,330.8240966796875,-0.25328901410102844,9.041359802557722,0.3080893738679253,1516038,330.824097,-0.253285,2.1206
877,877,003913.87-005909.0,9.807798385620117,-0.9858350157737732,8.476083644676981,0.0260814036550372,4016190,9.807795,-0.985838,2.0847
196,196,000912.89+000504.4,2.3037428855896,0.08456499874591827,9.268818405360197,0.12473625388434235,80641,2.303743,0.08456799999999999,1.7369
9016,9015,235043.06-003849.1,357.6794128417969,-0.6469770073890686,7.8717512478205265,0.3226057274302904,3942585,357.679413,-0.6469779999999999,0.7874
9244,9243,235937.59+004223.2,359.9066162109375,0.7064579725265503,8.414636636476079,0.18717950794510466,3910644,359.9066160000001,0.706458,1.4624
2707,2707,015800.45-003304.6,29.501880645751953,-0.5512970089912415,8.43468207916031,0.14681485258846447,1309342,29.501877,-0.551295,0.8434
7765,7764,224459.44+000033.4,341.2476806640625,0.009297000244259834,8.809587956316243,0.04364952293326736,722690,341.247681,0.009301,2.9483
9232,9231,235917.02-011029.0,359.8209533691406,-1.174731969833374,8.787685067357502,0.08212348919572296,4004643,359.820953,-1.174726,1.1164
6205,6204,210422.60-000443.2,316.09417724609375,-0.07867100089788437,9.214872601513,0.07997456645151528,2908131,316.094177,-0.078672,1.4418
4011,4011,024452.32-003317.9,41.21803665161133,-0.5549880266189575,9.31869092977922,0.2979357365550179,2508691,41.218025,-0.5549890000000001,3.9755
5041,5041,032545.70-000820.6,51.44043350219727,-0.1390639990568161,8.694857423110623,0.09234374074098146,3798013,51.44043,-0.13906400000000002,0.7086
2664,2664,015618.22+010204.1,29.075946807861328,1.0344959497451782,8.710660129311709,0.05988325015684527,1265148,29.075941,1.0345,0.7127
4180,4180,025042.45+003536.7,42.6768798828125,0.593529999256134,8.886986827514463,0.11488748129902154,2535205,42.676868,0.593527,2.38
3889,3889,024039.56+002527.0,40.16487121582031,0.4241699874401093,9.280558308276305,0.4901681728633667,2587054,40.164864,0.4241680000000001,1.7278
2533,2533,015142.92+002457.5,27.92885780334473,0.4159780144691467,8.869977455020287,0.09082976447928524,1338319,27.928854,0.415983,1.2903
5583,5583,034501.37+000638.9,56.25571823120117,0.11082199960947037,9.120610655141103,0.2556754411028435,4991653,56.255707,0.110819,1.6698
4814,4814,031646.19+003448.7,49.19247055053711,0.5802010297775269,9.36799612561693,0.05066654904441047,3105783,49.192467,0.580203,1.4211
7299,7298,221930.94-010006.7,334.87890625,-1.0018670558929443,8.573085444094373,0.7553288168726406,1508126,334.8789060000001,-1.001864,1.7723
2748,2748,015921.11+002014.5,29.837993621826172,0.33736199140548706,7.785713481107717,1.6247209453260696,1213185,29.837999,0.337375,0.939
218,218,001018.30-011004.3,2.576272964477539,-1.1678730249404907,8.911937579434069,0.15313296729466488,57324,2.576269,-1.167869,1.7782
4043,4043,024538.30-004705.3,41.40958786010742,-0.784824013710022,8.567302332316995,0.28346043347188504,2490370,41.40958,-0.784827,0.4896
3480,3480,022532.90-003120.6,36.38711166381836,-0.5224030017852783,8.046787943615985,0.13190028480069724,2128439,36.387104,-0.522382,2.839
2089,2089,013325.28-000403.8,23.355358123779297,-0.06774400174617767,8.212440072220112,0.18568271136222456,968618,23.355352,-0.067746,0.8887
1244,1244,005402.98+005738.7,13.512438774108887,0.9607759714126588,9.422250187863082,0.1736967208081513,142808,13.512434,0.960777,2.4105
6332,6331,212251.95+002025.6,320.71649169921875,0.3404630124568939,9.061684256193246,0.19255830951522745,2467957,320.716492,0.340463,1.5356
6915,6914,220143.94-004103.0,330.43310546875,-0.6841880083084106,9.282096185405516,0.06801652363996978,1539912,330.4331049999999,-0.684186,1.6884
8178,8177,231202.47+001930.2,348.0103454589844,0.325082004070282,9.216809695964193,0.06484931850510643,559198,348.0103450000001,0.325081,2.5952
7959,7958,225950.25-005828.6,344.95941162109375,-0.97461998462677,9.3485504039012,0.19743998198717008,759593,344.959412,-0.974622,2.2809
8708,8707,233615.94+010837.5,354.06640625,1.1437740325927734,8.443219915799787,0.5769250548542196,354287,354.0664060000001,1.143772,0.5388
1166,1166,005108.07+000916.5,12.78365421295166,0.1546030044555664,9.426529828534736,0.12314510477138235,205876,12.78365,0.154606,1.8365
5764,5763,204106.09-003645.2,310.275390625,-0.6125559806823729,9.29090017244482,0.23597098651984744,3199236,310.275391,-0.612554,1.589
415,415,001840.80-005618.8,4.6700119972229,-0.9385619759559632,8.730504191364634,0.13022928544490472,50066,4.670013,-0.938563,1.6655
8479,8478,232638.11-000524.6,351.6588134765625,-0.09017899632453916,8.237902405702084,0.1787687874203469,300569,351.658813,-0.090176,1.0301
8119,8118,230832.02+002629.9,347.1334228515625,0.4416530132293701,8.6900342767522,0.1342824292287198,434748,347.133423,0.441658,1.7001
759,759,003405.71-001548.2,8.523802757263184,-0.26340600848197937,8.465593535035499,0.5579777974715091,4082855,8.523799,-0.263412,0.6976
1385,1385,010042.33+010501.6,15.176416397094727,1.0837830305099487,8.394263656688695,0.17077095136882578,711662,15.176414,1.083781,0.6383
3944,3944,024235.43+004605.1,40.647647857666016,0.7680870294570923,8.453875271562442,0.1655090765521798,2502465,40.647644,0.768087,1.2166
1201,1201,005205.56+003538.1,13.023186683654785,0.5939390063285828,8.425365750568684,0.013082328763879492,254227,13.023189,0.593945,0.3995
2254,2254,013929.51+001330.6,24.872987747192386,0.2251899987459183,8.96233892531213,0.07929987166955342,925230,24.872984,0.22519,2.103
6118,6117,205849.59+000535.0,314.7066345214844,0.0930740013718605,8.548561687548666,0.23540189777665424,3556397,314.706635,0.093073,1.2781
4480,4480,030204.68+010802.3,45.51952362060547,1.1339800357818604,8.149524739813463,0.8309122848234409,3052215,45.519508,1.134007,1.04
2228,2228,013827.99-000119.4,24.616655349731445,-0.02206999994814396,8.801672103241591,0.17982704951939826,926398,24.61665,-0.022061,1.5387
328,328,001507.00-000800.9,3.7792050838470463,-0.1336040049791336,9.186432168050217,0.049638387371652735,31440,3.779201,-0.133606,1.7033
7040,7039,220719.77+004157.3,331.8323669433594,0.6992539763450623,9.228060179378957,0.25069162018498914,1412561,331.832367,0.699253,1.8921
8759,8758,233842.93-003036.1,354.6789245605469,-0.5100280046463013,8.794772995681804,0.2554241894656793,376230,354.678925,-0.510026,2.6988
7637,7636,223648.15+011124.0,339.2006530761719,1.1900269985198977,8.750846478368903,0.18998697356712155,1128581,339.200653,1.1900309999999998,0.5481
2063,2063,013214.31+002050.0,23.05964279174805,0.34724199771881104,8.594664483798834,0.22341114936351286,919597,23.059622,0.347235,1.298
5570,5570,034433.59+003910.5,56.13998413085938,0.6529330015182495,9.018061454211832,0.2076627136245452,4920114,56.139984,0.652936,1.5789
7317,7316,222009.00-002343.6,335.0375061035156,-0.39545801281929016,9.64597015837149,0.16514303299671262,1173787,335.037506,-0.395455,3.341
5701,5700,203652.66-002845.2,309.21942138671875,-0.4792450070381165,8.585579021141758,0.11138174104636164,4837785,309.219421,-0.479247,0.9273
5508,5508,034158.35-010327.4,55.49314880371094,-1.0576159954071045,9.102951245669903,0.5459718403306548,4971337,55.493156000000006,-1.057618,1.4580000000000002
1281,1281,005535.01-003258.3,13.895909309387207,-0.5495510101318359,9.68363876250578,0.1807012574723684,167769,13.895901,-0.549547,2.0334
5458,5458,034008.54+010714.8,55.03559112548828,1.1208009719848633,9.98682089026194,0.2121149000299314,4910011,55.035572,1.1208129999999998,2.83
8483,8482,232643.11+005806.5,351.67962646484375,0.9684849977493286,8.727181085192624,0.1117015063866676,295198,351.679657,0.968489,2.2439
5563,5563,034424.41+003724.2,56.10172653198242,0.6234130263328552,7.82216271083953,0.12740842435199815,4915736,56.10171500000001,0.6234149999999999,3.3160000000000003
1282,1282,005538.21-002730.0,13.909238815307615,-0.4583449959754944,8.672940202568892,0.08387915355545078,201005,13.909231,-0.458341,1.227
2513,2513,015033.93+002459.9,27.641393661499023,0.4166530072689056,8.355262079157143,0.4277402648062968,1260009,27.641392,0.416657,1.2324
6001,6000,205256.09-001309.1,313.2337341308594,-0.21919600665569305,8.399295995688572,0.4873968644594171,3354188,313.233734,-0.219195,1.409
1437,1437,010337.46+002608.2,15.906124114990234,0.4356139898300171,9.277812974846276,0.4441516281937026,589519,15.906123,0.435618,2.7951
8907,8906,234548.06+004105.8,356.45025634765625,0.6849719882011414,9.615385279005007,0.28809206040620755,3936698,356.450256,0.684972,1.4904
56,56,000230.71+004959.0,0.6279739737510681,0.8330699801445007,9.298965194061646,0.0399204768245026,96715,0.627969,0.8330649999999999,1.3527
2995,2995,020920.40-000313.8,32.335010528564446,-0.053856998682022095,8.752529336607086,0.09739289154905943,1612276,32.335003,-0.053854999999999986,0.9458
7484,7483,222748.72+003219.2,336.9530334472656,0.5386760234832764,8.634264686047047,0.08681185336093235,1020198,336.953033,0.538683,1.278
3710,3710,023254.04-005851.7,38.22517776489258,-0.9810510277748108,8.825299238341398,0.2057792395875211,2011475,38.225174,-0.981049,1.213
1844,1844,012201.22-003940.5,20.50511360168457,-0.6612589955329895,9.50353716943784,0.18304063716428867,976023,20.505114000000006,-0.661253,1.9497
4553,4553,030458.96+000235.7,46.24570846557617,0.04326799884438515,9.036479681235072,0.04988340567211915,3107315,46.245708,0.043281,0.5636
5357,5357,033719.34-005845.9,54.33062362670898,-0.9794440269470216,9.400827944606746,0.2253563346828021,3848228,54.33062,-0.979443,2.8813
4323,4323,025624.58-010525.0,44.102447509765625,-1.0902849435806274,8.682851147124149,0.5263928390338076,2515795,44.10244,-1.090284,1.1111
8380,8379,232300.69+003555.9,350.7528991699219,0.5988690257072449,8.482945346904586,0.14970030170480186,315065,350.752899,0.5988720000000001,0.9846
2439,2439,014731.97-002019.4,26.883211135864247,-0.33874499797821045,8.98129861295232,0.2328783931260346,1313712,26.883202,-0.33874,0.5543
6972,6971,220405.38-002023.5,331.0224304199219,-0.3398829996585846,8.812915504191892,0.06580696043473115,1477285,331.02243,-0.339881,2.2069
2576,2576,015318.19+000911.3,28.325801849365234,0.15315300226211548,9.284997155668476,0.08579033968384718,1234603,28.325798,0.15316300000000002,0.8378
740,740,003308.51-004332.4,8.285495758056639,-0.7256699800491333,8.355263199144387,0.16056022689080224,4088478,8.28549,-0.725666,1.4106
7201,7200,221410.92+004524.3,333.5455322265625,0.7567510008811951,8.545866727960616,0.09706431396415027,1390635,333.545532,0.756757,0.4519
524,524,002337.55+003127.4,5.906464099884032,0.5242869853973389,9.175247777604133,0.07976365755424436,4137140,5.906453,0.524288,2.4071
8922,8921,234625.66-001600.4,356.60693359375,-0.2667959928512573,10.238406288892936,0.028051060929875856,3995782,356.606934,-0.266788,3.4894
4913,4913,032053.12+000404.2,50.22134017944336,0.0678580030798912,8.899973869108473,0.1372840562395527,3822148,50.221336,0.067859,1.6479
4597,4597,030733.08-005141.0,46.88786697387695,-0.8614140152931213,8.887153805169541,0.1277795823716412,3098255,46.887867,-0.861408,1.4509
8216,8215,231413.86+002435.3,348.5577697753906,0.4098150134086609,8.640981666310234,0.2204260702046708,499726,348.55777,0.40982,2.1492
4048,4048,024547.59-000814.4,41.44829940795898,-0.13733699917793274,8.889876461453083,0.15305026473145933,2585096,41.448292,-0.137336,1.6031
435,435,001927.87+003359.9,4.866156101226807,0.5666509866714478,8.988414253538203,0.2714255927483787,33734,4.86615,0.566652,1.6234
9111,9110,235416.94-000222.5,358.57061767578125,-0.03958500176668167,8.50790199079075,0.1410636655553753,3916393,358.570618,-0.039587,0.8807
308,308,001416.27-002357.7,3.567807912826538,-0.3993709981441498,7.970989793094928,0.5273157471810771,90959,3.5678,-0.39937,0.9808
5312,5312,033539.05-010055.2,53.91271591186523,-1.0153499841690063,9.160239258447179,0.09543367103850517,3730944,53.912716,-1.015349,2.2843
4818,4818,031652.81-000658.1,49.22006225585938,-0.11616399884223938,8.72332122382481,0.1981552165641298,3028903,49.220062,-0.116164,0.9676
401,401,001806.88-004535.1,4.52867317199707,-0.7597560286521912,8.494554683949566,0.09208022316022696,63307,4.528672,-0.7597510000000001,1.0479
2754,2754,015938.08+002639.2,29.908700942993164,0.4442229866981505,8.849344829691802,0.08425095417049458,1289191,29.908676,0.444226,1.6034
881,881,003923.18-001452.6,9.846617698669434,-0.2479580044746399,7.849669051618612,0.08309086602255343,4085754,9.846615,-0.247957,2.2315
2879,2879,020429.59+010959.9,31.123306274414066,1.1666480302810671,8.19431532182827,1.0368761357369332,1678505,31.123306,1.16665,0.6005
6041,6040,205436.44+004349.5,313.65185546875,0.7304239869117737,9.389824044956587,0.06981228977745164,3213195,313.6518549999999,0.730421,1.0999
4056,4056,024606.21-005531.8,41.52588272094727,-0.9255160093307496,9.12197457990575,0.1967659114187809,2576961,41.525883,-0.925513,1.4299
4704,4704,031203.99+010724.9,48.01664733886719,1.1236050128936768,8.238416139919819,0.13923798659994202,3033545,48.016644,1.123609,0.9585
288,288,001310.63-002532.1,3.294312000274658,-0.4255920052528381,8.406007546445476,0.1873828716349811,72303,3.294309,-0.42559,1.5286
5748,5747,203954.61-003924.2,309.9775390625,-0.6567440032958984,8.450684289912981,0.12826982570584353,4468904,309.9775390000001,-0.656744,0.735
7202,7201,221412.45-001009.7,333.5519104003906,-0.16937899589538574,9.269912686133804,0.20209116548197026,1381058,333.55191,-0.169373,0.35200000000000004
5033,5033,032527.38+004022.4,51.36408615112305,0.6729099750518799,8.711207646929202,0.2691018409968471,3807099,51.364086,0.672909,1.3675
476,476,002130.66+005527.3,5.377775192260742,0.9242709875106812,8.729140014664736,0.2564713365955983,4040068,5.377775,0.924273,1.3330000000000002
5960,5959,205035.39-000741.1,312.6474914550781,-0.1281069964170456,9.550546671382344,0.15284139495333107,3656009,312.647491,-0.128107,1.8877
8459,8458,232550.73-002200.4,351.4613952636719,-0.3667910099029541,8.937266294255123,0.05844295136066965,329363,351.4613950000001,-0.366787,1.0144
7414,7413,222506.62-005022.4,336.277587890625,-0.8395789861679077,9.364056162300527,0.23234135459368904,1140411,336.277588,-0.8395790000000001,1.2116
6870,6869,215946.41-000804.6,329.9433898925781,-0.13463300466537476,9.776385750136717,0.08206954051967408,1844528,329.94339,-0.134632,1.8539
9169,9168,235653.87-010731.5,359.2244873046875,-1.1254349946975708,7.938156676744839,0.22124823080667425,3889966,359.224457,-1.125435,0.601
737,737,003304.79+004338.2,8.269987106323242,0.7272819876670837,9.13679807000894,0.07204092149196728,4125449,8.269986,0.727282,2.2222
5292,5292,033444.59+000618.3,53.68580627441406,0.10509099811315536,9.33250203118285,0.2318404026384029,3770715,53.685802,0.105092,2.131
5552,5552,034351.65-005245.1,55.96521377563477,-0.8792070150375366,9.156506062373197,0.18226168127871328,4950305,55.965214,-0.8792049999999999,1.2169
6004,6003,205303.06-003612.7,313.26275634765625,-0.6035289764404297,9.893309244824463,0.12328679011495218,3317353,313.262756,-0.603529,1.2491
4127,4127,024831.85+004933.0,42.13274383544922,0.8258600234985352,8.885546009201569,0.0731514321132337,2552243,42.132732,0.825865,1.5934
3025,3025,021023.86-010455.8,32.59943389892578,-1.0821700096130369,8.664548302502942,0.06483303335692442,1686738,32.599426,-1.082168,2.3946
4335,4335,025654.42-011455.4,44.22677612304688,-1.2487390041351318,8.477296818649311,0.0516916299507656,2484608,44.226765,-1.248749,0.5419
6347,6346,212403.30-000711.9,321.0137939453125,-0.11999599635601045,9.159138643262192,0.08779494240522041,2448723,321.013794,-0.119996,1.2647
3753,3753,023444.65-011501.4,38.6860580444336,-1.250412940979004,8.974224931967601,0.44062585041609537,2082515,38.686058,-1.250419,1.7892
