my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
18532,7874-57279-1000 ,57279,18.019294,0.26449145,8.508549412,1.3125366,0.077783109,-24.186647,57279,20.76939,20.74874,20.4757,20.50578,20.387,0.02065,0.27304,-0.03008,0.11878,-0.38239
18961,0805-52586-0295 ,52586,50.412435,-0.29872789,8.077173212,0.6656,0.109565752,-23.961517,52586,19.74227,19.39212,19.39864,19.17306,19.00144,0.35015,-0.00652,0.22558,0.17162,-0.74083
19992,4191-55444-0756 ,55444,318.00446,0.85219268,8.684494344,3.09,0.225665786,-25.339928,55444,24.07082,21.58306,21.43242,21.46655,22.22697,2.48776,0.15064,-0.03413,-0.76042,-1.84385
6497,3586-55181-0940 ,55181,8.9858874,0.1796554,6.981335816,0.331,0.052359075,-22.010176,55181,19.91452,19.7646,19.71643,19.75489,19.29954,0.14992,0.04817,-0.03846,0.45535,-0.61498
3625,7867-57003-0761 ,57003,7.9415511,-1.2445449,9.864587243,1.7610565,0.288139456,-24.361467,57003,22.39653,21.94812,21.61054,21.04496,20.8524,0.44841,0.33758,0.56558,0.19256,-1.54413
27586,5143-55828-0242 ,55828,322.11107,0.087324117,9.083050607,0.897,0.1475828,-24.003197,55828,21.24922,20.408,20.04016,20.02964,19.7479,0.84122,0.36784,0.01052,0.28174,-1.50132
8129,6782-56572-0624 ,56572,40.50382,0.0058527,9.711167907,1.107,0.118879796,-25.661095,56576,18.84028,18.74948,18.44779,18.63258,18.8219,0.0908,0.30169,-0.18479,-0.18932,-0.01838
3623,7866-57002-0174 ,57002,7.0850337,-0.63856982,8.867181605,1.1144984,0.260491167,-23.067394,57002,21.61982,21.57834,21.32672,21.35557,21.372,0.04148,0.25162,-0.02885,-0.01643,-0.24782
25102,4211-55446-0718 ,55446,351.61902,0.90832194,8.951940469,2.623,0.180925153,-25.319542,55446,21.9099,21.06293,20.95333,21.07826,20.84533,0.84697,0.1096,-0.12493,0.23293,-1.06457
25026,4193-55476-0378 ,55476,320.85501,-0.75211274,8.547266944,2.29,0.062085086,-25.213551,55476,21.00241,20.50576,20.53721,20.5293,20.30993,0.49665,-0.03145,0.00791,0.21937,-0.69248
21786,0684-52523-0591 ,52523,358.94785,0.50353925,9.157220145,1.738,0.16426557,-24.433258,52523,20.93705,20.78984,20.95035,20.64881,20.64301,0.14721,-0.16051,0.30154,0.0058,-0.29404
23701,1117-52885-0341 ,52885,309.25751,0.6082871,9.092764998,1.2326,0.10985591,-24.76758,52885,20.05964,19.92133,19.65447,19.70473,19.72902,0.13831,0.26686,-0.05026,-0.02429,-0.33062
2558,7840-57003-0468 ,57003,27.524664,-0.23962358,8.616376579,1.4032263,0.183309186,-24.10778,57003,21.36913,21.35163,21.11097,21.02155,20.80153,0.0175,0.24066,0.08942,0.22002,-0.5676
26710,1104-52912-0558 ,52912,334.16727,0.27222874,8.70191146,1.0193,0.087377097,-25.328054,58018,19.27821,19.08915,18.83226,18.84585,18.73204,0.18906,0.25689,-0.01359,0.11381,-0.54617
2804,3615-55179-0634 ,55179,36.440244,0.86387921,8.880098197,2.525,0.132501327,-25.368053,55179,22.04058,21.37119,21.14882,21.16855,20.79242,0.66939,0.22237,-0.01973,0.37613,-1.24816
26768,0385-51877-0395 ,51877,354.40182,0.16413886,8.71505643,1.1356,0.052372374,-25.568867,57742,19.08971,18.99132,18.7937,18.84284,18.92706,0.09839,0.19762,-0.04914,-0.08422,-0.16265
14939,7876-57002-0904 ,57002,19.832767,1.2229124,8.767749724,1.5397035,0.125857154,-24.247536,57002,21.46281,21.25376,21.1458,20.8512,20.81997,0.20905,0.10796,0.2946,0.03123,-0.64284
19025,1064-52577-0362 ,52577,51.002127,0.82357295,8.672600827,1.7129,0.55476485,-25.094692,52577,20.74477,20.57353,20.41441,20.13766,20.10793,0.17124,0.15912,0.27675,0.02973,-0.63684
3204,7831-57016-0686 ,57016,34.747497,0.36830591,8.911148318,1.392,0.46032282,-23.194826,57016,22.46831,22.30249,21.96446,21.8647,21.71362,0.16582,0.33803,0.09976,0.15108,-0.75469
9608,1084-52591-0452 ,52591,12.858456,0.79604147,8.685057075,1.0583,0.146219532,-24.45549,52591,20.09189,19.99689,19.73491,19.85443,19.91872,0.095,0.26198,-0.11952,-0.06429,-0.17317
21121,4201-55443-0370 ,55443,334.71551,-1.0497636,9.039996139,4.71,0.422791422,-26.565552,55443,29.45924,25.45901,22.44611,20.79896,20.6347,4.00023,3.0129,1.64715,0.16426,-8.82454
8195,7822-57041-0816 ,57041,42.228717,-0.11411909,8.216764388,2.8796332,0.226222788,-25.190933,57041,22.61048,21.53889,21.3707,21.29347,21.25371,1.07159,0.16819,0.07723,0.03976,-1.35677
18135,8792-57364-0700 ,57364,24.149737,0.022465439,8.68049108,1.5173345,0.09348782,-22.748631,57364,23.95574,23.27251,22.85524,22.42995,22.36979,0.68323,0.41727,0.42529,0.06016,-1.58595
180,4217-55478-0852 ,55478,2.0882079,0.26647546,8.45725677,2.924,0.206834813,-25.113319,55478,23.7513,21.72848,21.70948,21.68987,21.398,2.02282,0.019,0.01961,0.29187,-2.3533
946,7868-57006-0148 ,57006,9.6256948,-0.28286848,8.362587033,1.9758061,0.140807479,-24.329863,57006,21.46735,21.53154,21.56386,21.40203,21.28323,-0.06419,-0.03232,0.16183,0.1188,-0.18412
26837,4198-55480-0728 ,55480,329.69032,0.36746409,8.654964848,2.783,0.279250028,-25.288328,55480,22.81805,21.60904,21.38782,21.33668,21.28387,1.20901,0.22122,0.05114,0.05281,-1.53418
19054,0805-52586-0274 ,52586,51.393619,-1.0358485,7.74081428,0.6313,0.250198872,-23.352516,52586,20.22007,19.89382,19.92536,19.74736,19.71102,0.32625,-0.03154,0.178,0.03634,-0.50905
10338,4225-55455-0184 ,55455,15.596543,-0.50153672,9.772369577,2.8,0.255643697,-26.527308,55455,21.99409,20.44303,20.16315,20.11903,20.03773,1.55106,0.27988,0.04412,0.0813,-1.95636
22863,7848-56959-0736 ,56959,359.04726,0.41466187,8.681981898,1.7371536,0.07948184,-25.083942,56959,20.55459,20.50411,20.46883,20.18615,20.14621,0.05048,0.03528,0.28268,0.03994,-0.40838
6741,3609-55201-0064 ,55201,31.907147,-0.52523009,8.413163243,2.926,0.269297781,-25.97348,55201,22.22145,20.6599,20.60393,20.71304,20.58897,1.56155,0.05597,-0.10911,0.12407,-1.63248
9220,7831-57016-0216 ,57016,35.322761,-0.74841906,7.66872149,1.102,0.605910733,-22.563856,57016,22.4556,22.3351,22.07588,22.05752,21.82843,0.1205,0.25922,0.01836,0.22909,-0.62717
9054,7830-57043-0404 ,57043,33.531688,0.7399216,7.889346563,1.4489193,0.390677731,-23.091751,57043,22.31333,22.24165,22.08786,21.80893,21.59092,0.07168,0.15379,0.27893,0.21801,-0.72241
26588,1095-52521-0076 ,52521,351.80175,-0.30438701,8.65790416,0.9457,0.058486157,-26.145573,58039,18.50184,18.23214,17.96072,18.01023,17.86342,0.2697,0.27142,-0.04951,0.14681,-0.63842
24108,1105-52937-0107 ,52937,332.29068,-0.45588129,8.286218221,0.5389,0.323731375,-22.54081,55499,20.61178,20.15095,20.16344,19.84538,19.57663,0.46083,-0.01249,0.31806,0.26875,-1.03515
19173,1064-52577-0603 ,52577,52.492884,1.1991919,9.199352174,1.4626,0.257943563,-25.013227,52577,20.52885,20.42656,20.12994,19.88801,19.84256,0.10229,0.29662,0.24193,0.04545,-0.68629
15134,7818-56989-0896 ,56989,21.950194,0.21720173,7.717537772,2.5467994,0.148034487,-24.049709,56989,23.12778,22.21002,22.14216,22.3501,21.75605,0.91776,0.06786,-0.20794,0.59405,-1.37173
11935,0690-52261-0186 ,52261,9.247638,-0.31396961,8.655996739,1.4909,0.113462729,-25.546457,52261,19.55607,19.43172,19.38947,19.28902,19.421,0.12435,0.04225,0.10045,-0.13198,-0.13507
499,7874-57279-0609 ,57279,16.050242,0.30634124,8.810199574,1.4707379,0.099001433,-23.974308,57279,21.16689,21.09481,20.96722,20.83097,20.754,0.07208,0.12759,0.13625,0.07697,-0.41289
3725,4221-55443-0600 ,55443,7.9463398,0.88297272,7.335939907,2.608,0.552216038,-24.252644,55443,22.93799,22.20249,22.02332,22.21623,21.62808,0.7355,0.17917,-0.19291,0.58815,-1.30991
7095,4219-55480-0038 ,55480,6.3480901,-0.15323613,9.105161865,2.913,0.081990566,-27.37818,55480,21.54516,19.85979,19.52397,19.37309,19.26709,1.68537,0.33582,0.15088,0.106,-2.27807
13430,7836-57278-0363 ,57278,29.127129,0.80391188,8.98377635,1.8684812,0.817140903,-24.134031,57278,21.91903,21.90188,22.09828,21.78238,21.52332,0.01715,-0.1964,0.3159,0.25906,-0.39571
16988,4241-55450-0544 ,55450,41.31103,1.0458011,8.879305518,3.21,0.19070059,-25.263443,55450,23.57621,21.48715,21.17003,21.26091,21.32903,2.08906,0.31712,-0.09088,-0.06812,-2.24718
25261,1115-52914-0389 ,52914,312.54922,0.19726214,8.262142269,1.9762,0.072277238,-25.512222,52914,20.50126,20.63661,20.73981,20.30845,20.23518,-0.13535,-0.1032,0.43136,0.07327,-0.26608
3454,4235-55451-0942 ,55451,33.06839,1.1220661,9.97643053,3.17,0.021913053,-27.672861,55451,21.32549,19.43798,19.14451,19.01908,19.05181,1.88751,0.29347,0.12543,-0.03273,-2.27368
26076,1115-52914-0542 ,52914,313.98168,0.42327282,8.455451561,1.1104,0.949269708,-24.322472,52914,20.56263,20.51765,20.29015,20.26731,20.37766,0.04498,0.2275,0.02284,-0.11035,-0.18497
20641,5141-55746-0246 ,55746,318.43212,0.30746858,8.22147658,1.025,0.221775215,-23.248117,55746,21.03115,20.89929,20.62457,20.67843,20.74508,0.13186,0.27472,-0.05386,-0.06665,-0.28607
14845,7872-57279-0560 ,57279,13.13284,0.71809471,8.722291306,2.178,0.197364934,-25.559566,57279,20.94322,20.61526,20.69102,20.5582,20.279,0.32796,-0.07576,0.13282,0.2792,-0.66422
23846,1105-52937-0542 ,52937,332.25829,0.50396636,8.444029085,0.778,0.293722124,-24.342033,52937,19.65952,19.48822,19.44872,19.32388,19.21729,0.1713,0.0395,0.12484,0.10659,-0.44223
24032,4211-55446-0294 ,55446,351.48261,-1.027128,8.258669221,0.806,0.077757446,-22.434698,55446,21.72182,21.1247,21.06623,20.96135,20.60893,0.59712,0.05847,0.10488,0.35242,-1.11289
25698,0674-52201-0329 ,52201,338.52458,1.2258369,8.731753494,1.6458,0.179271006,-25.708548,58022,20.28825,19.98995,19.82007,19.51649,19.4899,0.2983,0.16988,0.30358,0.02659,-0.79835
13273,0689-52262-0217 ,52262,7.5306117,-0.79146148,8.79476553,1.2276,0.201925914,-25.370924,52262,19.58763,19.55177,19.24866,19.25305,19.37318,0.03586,0.30311,-0.00439,-0.12013,-0.21445
5914,1080-52614-0055 ,52614,20.356391,-1.1091114,7.719149181,1.2003,0.517670558,-24.037327,52614,20.72534,20.53853,20.19866,20.17081,20.02232,0.18681,0.33987,0.02785,0.14849,-0.70302
14562,4242-55476-0468 ,55476,42.869717,-0.44748112,8.984703761,2.338,0.063005681,-26.755804,55476,19.99685,19.47251,19.51995,19.52397,19.34535,0.52434,-0.04744,-0.00402,0.17862,-0.6515
24155,4203-55447-0184 ,55447,338.31415,-0.52956233,8.137602778,2.797,0.076283846,-26.32555,55447,21.51831,20.23849,20.21234,20.24878,19.97063,1.27982,0.02615,-0.03644,0.27815,-1.54768
15274,7864-56979-0650 ,56979,3.8800068,0.31678599,9.184086012,1.087,0.440654762,-23.523945,56979,21.23839,21.17533,20.84746,20.82558,20.61691,0.06306,0.32787,0.02188,0.20867,-0.62148
25259,4196-55478-0056 ,55478,327.63876,-0.72372493,8.074532529,2.089,0.346531501,-24.139654,55478,22.39363,22.19877,22.29032,22.16235,21.70113,0.19486,-0.09155,0.12797,0.46122,-0.6925
17778,7870-57016-0460 ,57016,10.454336,-0.8452411,7.442346209,0.6371087,0.377426092,-22.019993,57016,22.3301,21.77431,21.71331,21.31724,21.31912,0.55579,0.061,0.39607,-0.00188,-1.01098
23601,4208-55476-0364 ,55476,346.10922,-1.247314,8.162813927,2.979,0.548246313,-25.638615,55476,22.43708,21.21871,21.03532,21.05416,21.06486,1.21837,0.18339,-0.01884,-0.0107,-1.37222
14329,7840-57003-0316 ,57003,28.200865,-0.06597233,8.208233608,2.0646043,0.081307139,-25.154736,57003,20.80952,20.79718,20.83523,20.6868,20.50653,0.01234,-0.03805,0.14843,0.18027,-0.30299
6697,7868-57006-0932 ,57006,9.9266119,0.42524528,7.828819124,1.1316595,0.563648217,-23.123171,57006,21.18268,21.27537,21.10296,21.159,21.11666,-0.09269,0.17241,-0.05604,0.04234,-0.06602
6242,8793-57391-0283 ,57391,26.657832,-0.75181974,7.824435186,3.312,0.800524242,-25.328602,57391,24.19409,22.84787,22.1844,21.71191,21.92311,1.34622,0.66347,0.47249,-0.2112,-2.27098
15478,0699-52202-0379 ,52202,26.129505,0.84869517,7.602838487,0.7144,0.266962519,-24.035547,52202,19.85693,19.57444,19.52862,19.4043,19.2927,0.28249,0.04582,0.12432,0.1116,-0.56423
24863,4213-55449-0852 ,55449,355.41837,0.53680321,8.293364917,2.412,0.064614643,-24.968674,55449,21.88211,21.24565,21.35279,21.22979,20.9568,0.63646,-0.10714,0.123,0.27299,-0.92531
14996,1073-52649-0043 ,52649,34.090316,-1.05662,9.082890544,1.8939,0.148354453,-25.436203,52649,20.54011,20.68264,20.77567,20.32374,20.37114,-0.14253,-0.09303,0.45193,-0.0474,-0.16897
22097,1104-52912-0189 ,52912,333.39882,-0.57409785,8.896049381,1.2518,0.12826469,-24.72933,52912,19.85462,20.04035,19.68838,19.67146,19.79143,-0.18573,0.35197,0.01692,-0.11997,-0.06319
25529,1115-52914-0468 ,52914,312.98826,0.42664155,7.862056567,1.9078,0.868504448,-25.55736,52914,20.80178,20.74567,20.52538,20.06531,20.13276,0.05611,0.22029,0.46007,-0.06745,-0.66902
27143,0985-52431-0124 ,52431,316.77058,-1.1788976,8.832042965,1.3444,0.154698264,-26.114939,52431,18.99146,18.72072,18.37415,18.31677,18.35547,0.27074,0.34657,0.05738,-0.0387,-0.63599
971,4231-55444-0470 ,55444,24.250378,-0.45627009,9.718415629,2.395,0.093140004,-26.591888,55444,21.33442,20.30787,19.78811,19.53295,19.1214,1.02655,0.51976,0.25516,0.41155,-2.21302
19439,0416-51811-0430 ,51811,54.720447,0.31799213,8.181084668,0.4594,0.07040787,-22.942896,51811,19.71151,19.46985,19.39557,19.21551,19.0144,0.24166,0.07428,0.18006,0.20111,-0.69711
18787,4219-55480-0893 ,55480,5.9629086,0.30495019,8.690432119,1.402,0.164516446,-24.445354,55480,20.96008,20.62544,20.47009,20.37689,20.31838,0.33464,0.15535,0.0932,0.05851,-0.6417
25276,5142-55825-0106 ,55825,320.97218,0.78588293,8.035668815,0.772,0.284309958,-21.438343,55825,23.34299,22.88274,22.61643,22.34912,21.68555,0.46025,0.26631,0.26731,0.66357,-1.65744
20534,0381-51811-0258 ,51811,346.93813,-0.7618579,9.494470667,1.8397,0.07051193,-26.74387,58022,19.00812,19.00905,19.0061,18.7394,18.85584,-0.00093,0.00295,0.2667,-0.11644,-0.15228
24218,5147-55854-0214 ,55854,329.22611,0.46702886,8.45385989,1.865,0.219787859,-24.714546,55854,20.82563,20.82914,20.85234,20.69325,20.60791,-0.00351,-0.0232,0.15909,0.08534,-0.21772
26582,4209-55478-0392 ,55478,347.81676,-0.26196021,9.333693676,2.819,0.532409172,-25.705454,55478,22.37711,21.16188,20.83056,20.95418,20.88551,1.21523,0.33132,-0.12362,0.06867,-1.4916
7870,4233-55449-0234 ,55449,28.828264,-0.68228841,8.876479599,4.251,0.235118585,-26.512293,55449,25.36652,23.02044,21.31977,21.10216,20.88092,2.34608,1.70067,0.21761,0.22124,-4.4856
20285,0674-52201-0014 ,52201,340.15992,-0.9934975,8.733455155,2.1747,0.750396636,-26.127983,52201,20.38338,20.0779,19.92869,19.91836,19.69811,0.30548,0.14921,0.01033,0.22025,-0.68527
18200,7865-56955-0620 ,56955,4.9624608,-1.1200394,8.487841813,1.6198449,0.224792736,-24.353811,56955,21.71828,21.45577,21.30408,21.07211,21.10671,0.26251,0.15169,0.23197,-0.0346,-0.61157
21721,5144-55829-0344 ,55829,323.5214,0.95537384,8.446378426,1.724,0.196891301,-24.27943,55829,21.23931,21.17774,21.22324,21.01468,20.89197,0.06157,-0.0455,0.20856,0.12271,-0.34734
3213,6370-56238-0960 ,56238,38.128891,0.2413449,8.708461637,1.797,0.125093729,-25.347183,56238,20.36362,20.36234,20.41524,20.1011,20.11878,0.00128,-0.0529,0.31414,-0.01768,-0.24484
7418,4230-55483-0294 ,55483,23.574233,-0.84339585,9.001992512,2.254,0.868432735,-28.185144,55483,19.92075,19.04503,18.36358,17.9405,17.59706,0.87572,0.68145,0.42308,0.34344,-2.32369
25373,4203-55447-0526 ,55447,336.95641,0.27896527,8.160055288,1.559,0.372118175,-24.77104,55447,21.34535,20.95551,20.60078,20.25311,20.17809,0.38984,0.35473,0.34767,0.07502,-1.16726
27667,4206-55471-0936 ,55471,343.90674,-0.028921274,8.910524304,2.41,0.16477529,-25.730501,55471,20.97104,20.57814,20.44475,20.45727,20.27316,0.3929,0.13339,-0.01252,0.18411,-0.69788
1153,7864-56979-0346 ,56979,4.0827283,-0.50057672,8.333739948,1.7153068,0.574750254,-23.855593,56979,21.91698,21.68666,21.63418,21.38906,21.30865,0.23032,0.05248,0.24512,0.08041,-0.60833
9168,4227-55481-0757 ,55481,18.540157,0.90790278,8.162910014,0.829,0.064481705,-23.227518,55481,20.77767,20.48615,20.47091,20.48045,20.16395,0.29152,0.01524,-0.00954,0.3165,-0.61372
7845,4227-55481-0936 ,55481,19.473216,0.19196006,7.842819918,2.374,0.053353842,-25.025459,55481,22.03104,21.47694,21.5539,21.33394,21.06011,0.5541,-0.07696,0.21996,0.27383,-0.97093
2337,7844-56982-0597 ,56982,26.431361,-1.0675092,8.318455268,1.3424172,0.244280974,-23.51594,56982,21.60971,21.80915,21.36706,21.37715,21.37318,-0.19944,0.44209,-0.01009,0.00397,-0.23653
16696,4220-55447-0469 ,55447,5.8733701,-0.53882072,9.475826126,2.389,0.196755049,-27.360449,55447,19.56475,19.00617,18.89081,18.83729,18.6091,0.55858,0.11536,0.05352,0.22819,-0.95565
13103,7872-57279-0894 ,57279,14.851486,0.418453,9.154889232,0.3733895,0.194898742,-22.068546,57279,22.75592,21.67752,20.32639,19.72549,19.15842,1.0784,1.35113,0.6009,0.56707,-3.5975
7444,7853-56988-0406 ,56988,2.4992741,0.94959327,8.941835641,1.1223234,0.274801132,-23.434452,56988,21.48516,21.30769,21.06913,21.01199,20.82901,0.17747,0.23856,0.05714,0.18298,-0.65615
23777,1108-53227-0281 ,53227,324.55564,-0.7610765,8.720897733,0.8009,0.238766072,-23.764427,53227,20.61442,20.22556,20.05966,20.24563,19.98773,0.38886,0.1659,-0.18597,0.2579,-0.62669
6111,7848-56959-0995 ,56959,0.37493901,0.31984508,8.177106416,1.9598951,0.120847063,-24.546555,56959,21.65074,21.37702,21.14244,20.84108,20.62876,0.27372,0.23458,0.30136,0.21232,-1.02198
2898,4230-55483-0360 ,55483,23.328477,-0.31203186,8.188872212,2.546,0.484388194,-25.209885,55483,21.54178,21.20113,21.1606,21.25386,21.15989,0.34065,0.04053,-0.09326,0.09397,-0.38189
1334,4219-55480-0694 ,55480,5.0744537,0.30081012,6.822520487,2.27,0.431395515,-24.345263,55480,23.11147,21.83622,21.73101,21.78715,21.40338,1.27525,0.10521,-0.05614,0.38377,-1.70809
8813,6781-56274-0690 ,56274,38.645311,0.4519769,8.626740846,1.089,0.193872463,-23.712696,56274,21.16368,21.08455,20.83965,20.73701,20.87783,0.07913,0.2449,0.10264,-0.14082,-0.28585
3669,0691-52199-0539 ,52199,11.626561,0.87551577,7.41580973,0.5014,0.75356203,-22.750486,52199,21.17826,20.71385,20.29778,19.8795,19.58577,0.46441,0.41607,0.41828,0.29373,-1.59249
18343,0398-51789-0635 ,51789,19.997231,0.23279905,8.949342918,1.0469,0.139099223,-25.827347,51789,18.86445,18.76408,18.52633,18.55924,18.60332,0.10037,0.23775,-0.03291,-0.04408,-0.26113
26662,4204-55470-0962 ,55470,341.12666,0.62209911,9.320928547,2.83,0.157803267,-26.462027,55470,21.92712,20.48608,20.17305,20.04416,20.03607,1.44104,0.31303,0.12889,0.00809,-1.89105
8457,7873-57307-0748 ,57307,15.503666,-0.82083432,7.680237586,2.015676,0.053830806,-23.485441,57307,21.95007,22.20297,22.46096,22.1811,22.08878,-0.2529,-0.25799,0.27986,0.09232,0.13871
11716,4228-55484-0850 ,55484,20.664078,0.27278238,8.717649194,2.25,0.160805151,-25.359974,55484,21.18492,20.72613,20.81892,20.72173,20.49368,0.45879,-0.09279,0.09719,0.22805,-0.69124
2554,7874-57279-0652 ,57279,16.169301,0.16243475,9.008547028,1.7600648,0.25878498,-24.400723,57279,21.1575,21.21532,21.26583,21.01105,21.14296,-0.05782,-0.05051,0.25478,-0.13191,-0.01454
2765,0689-52262-0145 ,52262,7.9061325,-0.53200547,9.143524556,1.6109,0.08935818,-26.20183,52262,19.47189,19.24422,19.14139,18.91466,18.93213,0.22767,0.10283,0.22673,-0.01747,-0.53976
4098,4216-55477-0234 ,55477,0.26911434,-0.18096129,8.513319298,2.775,0.250359693,-25.592108,55477,22.69508,21.6487,21.4048,21.47997,21.40501,1.04638,0.2439,-0.07517,0.07496,-1.29007
12933,7840-57003-0924 ,57003,29.095656,0.50493902,7.902683819,1.1653191,0.400613776,-23.063467,57003,23.36068,22.3174,21.44731,21.25482,21.0517,1.04328,0.87009,0.19249,0.20312,-2.30898
23864,4204-55470-0890 ,55470,340.74838,0.30066439,7.457160857,0.715,0.196406123,-22.5422,55470,21.85652,21.34431,21.18851,21.07901,20.87905,0.51221,0.1558,0.1095,0.19996,-0.97747
24243,7851-56932-0842 ,56932,358.39528,-1.2041335,8.638690204,1.3055608,0.165096852,-23.666759,56932,21.63737,21.5017,21.09581,21.07012,21.00144,0.13567,0.40589,0.02569,0.06868,-0.63593
26299,0682-52525-0182 ,52525,354.32186,-0.35250873,9.1491659,2.1789,0.219568287,-26.367506,57742,20.39046,20.02235,20.00079,19.76315,19.49252,0.36811,0.02156,0.23764,0.27063,-0.89794
23179,0678-52884-0293 ,52884,346.0394,-0.76903256,8.674985237,0.9886,0.246959839,-24.878,52884,19.6824,19.46769,19.21824,19.21841,19.00154,0.21471,0.24945,-0.00017,0.21687,-0.68086
13643,7820-56984-0906 ,56984,44.90612,0.62677599,8.610013268,0.5333504,0.029811907,-26.367424,56984,16.25809,16.07958,16.17949,16.10012,16.21927,0.17851,-0.09991,0.07937,-0.11915,-0.03882
682,7834-56979-0314 ,56979,32.830741,-0.50957678,8.026414862,2.0008223,0.263304362,-24.679571,56979,21.66558,21.59662,21.50139,21.307,21.13184,0.06896,0.09523,0.19439,0.17516,-0.53374
5943,0685-52203-0124 ,52203,0.36578681,-0.46557496,8.72921281,1.3358,0.141733055,-24.951748,52203,20.06078,20.05679,19.85715,19.85818,19.91973,0.00399,0.19964,-0.00103,-0.06155,-0.14105
16697,7866-57002-0774 ,57002,6.8179859,0.39616382,8.235446498,3.09,0.179560768,-26.139681,57002,22.14281,21.05669,20.82626,20.72884,20.77868,1.08612,0.23043,0.09742,-0.04984,-1.36413
22165,4206-55471-0282 ,55471,343.0729,-1.2328287,8.961157009,1.533,0.100873641,-25.497913,55471,22.43997,20.65829,19.87638,19.40939,19.19951,1.78168,0.78191,0.46699,0.20988,-3.24046
27866,4197-55479-0762 ,55479,328.14207,0.34301171,7.679525102,3.142,0.058456627,-25.825354,55479,25.27097,21.49845,21.24682,21.12514,20.95326,3.77252,0.25163,0.12168,0.17188,-4.31771
582,4218-55479-0120 ,55479,4.046204,-0.25344781,8.557334245,1.575,0.08523201,-26.826994,55479,20.54638,20.20397,19.83525,19.38167,19.23178,0.34241,0.36872,0.45358,0.14989,-1.3146
