my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,ra.1,dec.1,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
6979,0691-52199-0095 ,52199,11.793478,-0.87169802,9.218127702,1.6534,0.102077621,-25.67808,52199,11.79348,-0.871675,20.44369,20.05832,19.83617,19.54372,19.49743,0.38537,0.22215,0.29245,0.04629,-0.94626
18236,0412-52258-0065 ,52258,48.518494,-0.6631319,9.604611062,2.105,0.065566378,-27.463327,52258,48.51851,-0.663149,18.57765,18.55647,18.43133,18.34089,18.2054,0.02118,0.12514,0.09044,0.13549,-0.37225
16236,7865-56955-0810 ,56955,5.847477,-1.1670257,9.236118862,1.308,0.25413896,-23.097202,56955,5.847477,-1.167026,22.12145,21.99948,21.70282,21.61642,21.39407,0.12197,0.29666,0.0864,0.22235,-0.72738
23293,7851-56932-0624 ,56932,357.56287,-0.61428915,8.660800608,1.9290755,0.085724499,-24.610748,56932,357.5629,-0.6142891,20.89381,20.95835,21.03153,20.76081,20.63165,-0.06454,-0.07318,0.27072,0.12916,-0.26216
1639,6782-56572-0938 ,56572,41.609969,0.1714264,8.556953178,1.77,0.163020006,-24.814445,56572,41.60995,0.1714585,21.21051,21.00718,21.05186,20.6934,20.91868,0.20333,-0.04468,0.35846,-0.22528,-0.29183
17308,7843-56902-0791 ,56902,26.221352,0.79448544,8.618754299,2.3007646,0.188835974,-24.331318,56902,26.22135,0.7944615,23.41002,22.32366,22.60336,22.52874,22.28292,1.08636,-0.2797,0.07462,0.24582,-1.1271
27830,7848-56959-0521 ,56959,357.94591,0.54329426,8.718489058,1.8246703,0.177085116,-24.091196,56959,357.9459,0.5432943,21.7585,21.7642,21.80445,21.3376,21.32005,-0.0057,-0.04025,0.46685,0.01755,-0.43845
22554,4206-55471-0713 ,55471,343.15379,1.0885666,8.497588754,2.27,0.110222699,-24.995792,55471,343.1538,1.088564,21.86395,21.30784,21.32182,21.29318,21.02112,0.55611,-0.01398,0.02864,0.27206,-0.84283
17931,7834-56979-0311 ,56979,32.693409,-0.78867643,8.722339214,2.491,0.124496586,-25.538055,56979,32.69341,-0.7886786,21.46947,21.00015,20.93595,20.97325,20.73035,0.46932,0.0642,-0.0373,0.2429,-0.73912
6327,7834-56979-0842 ,56979,33.313437,0.21684075,9.392469274,3.079,0.125901547,-26.743788,56979,33.31343,0.2168419,21.95771,20.54206,20.14851,20.11,20.14171,1.41565,0.39355,0.03851,-0.03171,-1.816
20751,4197-55479-0193 ,55479,328.48875,-0.35953262,8.219369912,3.27,0.052234331,-26.430788,55479,328.4888,-0.3595331,22.99081,20.69606,20.23691,20.0708,20.01583,2.29475,0.45915,0.16611,0.05497,-2.97498
13750,4227-55481-0422 ,55481,17.773179,-0.64898654,9.419328402,2.861,0.14514272,-26.902531,55481,17.77319,-0.648989,21.20595,20.22417,19.94007,19.80306,19.89463,0.98178,0.2841,0.13701,-0.09157,-1.31132
8186,0409-51871-0501 ,51871,42.228353,0.18162572,8.636140427,1.1457,0.056951972,-24.752653,51871,42.22838,0.181636,19.30931,19.49886,19.15857,19.20985,19.31754,-0.18955,0.34029,-0.05128,-0.10769,0.00823
2037,4240-55455-0408 ,55455,39.896284,-1.2137983,8.482834989,2.981,0.071777061,-26.17444,55244,39.89628,-1.2138,22.61935,21.22583,20.95687,21.15981,21.13906,1.39352,0.26896,-0.20294,0.02075,-1.48029
20270,0679-52177-0567 ,52177,349.42792,1.2403327,8.971695547,0.518,0.111607137,-23.35453,58049,349.4279,1.240344,20.10207,19.75977,19.83417,19.49205,19.27546,0.3423,-0.0744,0.34212,0.21659,-0.82661
23737,5146-55831-0226 ,55831,327.35773,0.097196649,8.334900791,1.367,0.065944528,-24.26922,55831,327.3577,0.09720264,20.6666,20.41576,20.17053,20.21533,20.26958,0.25084,0.24523,-0.0448,-0.05425,-0.39702
7421,7868-57006-0751 ,57006,9.0305842,0.91922548,8.896363594,1.6839156,0.179201889,-24.74407,57006,9.030584,0.9192255,20.95255,20.84421,20.87157,20.61953,20.66648,0.10834,-0.02736,0.25204,-0.04695,-0.28607
24692,0382-51816-0002 ,51816,350.11356,-1.1732944,8.193780068,0.6615,0.222579346,-23.96331,51816,350.1135,-1.173263,19.94962,19.46227,19.41421,19.24465,19.17309,0.48735,0.04806,0.16956,0.07156,-0.77653
7278,6781-56274-0342 ,56274,38.49937,-1.219586,8.943948115,0.782,0.191825092,-23.134504,56274,38.49936,-1.219578,22.02605,20.78876,20.57711,20.58769,19.94567,1.23729,0.21165,-0.01058,0.64202,-2.08038
25834,4211-55446-0722 ,55446,351.70714,0.74029118,8.349639929,0.873,0.091952438,-23.580694,55446,351.7071,0.7402906,21.49905,20.79669,20.47518,20.41031,20.13487,0.70236,0.32151,0.06487,0.27544,-1.36418
15147,4227-55481-0432 ,55481,17.854216,-0.26841425,9.404222348,1.253,0.072537555,-25.006102,55481,17.85423,-0.2684269,21.5946,20.65266,19.84616,19.58725,19.4716,0.94194,0.8065,0.25891,0.11565,-2.123
9558,0687-52518-0543 ,52518,4.5292873,0.37905757,9.094226753,1.2016,0.127996492,-25.279707,58048,4.529278,0.379057,19.83243,19.68665,19.34083,19.32129,19.43542,0.14578,0.34582,0.01954,-0.11413,-0.39701
23924,4211-55446-0338 ,55446,351.47544,-0.668064,8.384633351,0.665,0.122198143,-22.355022,55446,351.4754,-0.6680642,21.04731,20.56415,20.55496,20.33453,20.05551,0.48316,0.00919,0.22043,0.27902,-0.9918
15989,4239-55458-0842 ,55458,39.367138,0.45060943,7.78118454,2.875,0.057164252,-24.975199,55458,39.36713,0.4506092,24.2846,21.74363,21.56939,21.57463,21.74882,2.54097,0.17424,-0.00524,-0.17419,-2.53578
24133,1486-52993-0075 ,52993,353.99521,-0.344978,8.980310161,1.358,0.109978035,-24.726017,52993,353.9952,-0.344945,20.42562,20.46684,20.15511,20.11691,20.16147,-0.04122,0.31173,0.0382,-0.04456,-0.26415
4122,4237-55478-0040 ,55478,36.56542,-0.52336751,8.919794546,0.943,0.088804563,-23.290815,55478,36.56542,-0.5233693,21.40903,21.0429,20.65773,20.58759,20.31269,0.36613,0.38517,0.07014,0.2749,-1.09634
6405,4227-55481-0688 ,55481,18.383939,0.29156768,8.323280806,2.299,0.086183588,-24.507565,55481,18.38394,0.2915676,22.12585,21.48632,21.67172,21.67362,21.59118,0.63953,-0.1854,-0.0019,0.08244,-0.53467
21579,4191-55444-0025 ,55444,319.05665,-0.38528379,8.550239703,3.159,0.171167478,-25.487127,55444,319.0566,-0.3853394,24.00027,21.63246,21.18788,21.03187,21.21454,2.36781,0.44458,0.15601,-0.18267,-2.78573
28220,0379-51789-0396 ,51789,342.65307,0.13317584,8.403319212,0.4308,0.074501647,-23.357471,57667,342.653,0.1331661,18.74536,18.62231,18.70716,18.6061,18.34318,0.12305,-0.08485,0.10106,0.26292,-0.40218
628,3650-55244-0690 ,55244,39.752442,0.34497606,8.994520042,2.155,0.026431467,-25.981348,55244,39.75244,0.3449761,20.26991,20.00827,20.04824,19.97389,19.64586,0.26164,-0.03997,0.07435,0.32803,-0.62405
6598,4220-55447-0410 ,55447,6.3208435,-0.46444013,7.890402256,2.224,0.138735058,-24.599363,55447,6.320846,-0.4644408,22.66815,21.85099,21.90582,21.8462,21.51173,0.81716,-0.05483,0.05962,0.33447,-1.15642
1449,4227-55481-0372 ,55481,18.113802,-0.85437323,8.735774945,1.184,0.06695349,-24.452759,55481,18.1138,-0.8543734,20.74832,20.45577,20.07222,20.05346,20.05159,0.29255,0.38355,0.01876,0.00187,-0.69673
16949,4225-55455-0892 ,55455,15.923239,0.5725368,8.861332013,2.864,0.16039959,-25.874815,55455,15.92324,0.572534,22.15941,20.9865,20.75257,20.73924,20.79331,1.17291,0.23393,0.01333,-0.05407,-1.3661
1322,7870-57016-0525 ,57016,10.552364,0.32160475,9.299408449,1.6713744,0.247528152,-24.36293,57016,10.55236,0.3216048,21.2528,21.20483,21.23929,20.97281,20.96684,0.04797,-0.03446,0.26648,0.00597,-0.28596
20551,4216-55477-0586 ,55477,359.56273,1.0979347,8.127572684,0.78,0.18089915,-22.701656,55477,359.5627,1.097935,21.31287,20.93618,20.88279,20.73841,20.39173,0.37669,0.05339,0.14438,0.34668,-0.92114
21941,0675-52590-0557 ,52590,341.71373,0.42840576,8.112451427,0.5249,0.158031513,-22.502718,52590,341.7137,0.428424,20.91474,20.58526,20.36028,20.02744,19.87157,0.32948,0.22498,0.33284,0.15587,-1.04317
18671,1073-52649-0601 ,52649,34.427139,0.9074222,8.782763802,1.277,0.143132184,-24.906065,52649,34.42714,0.907432,20.74874,20.35859,19.91415,19.7155,19.52775,0.39015,0.44444,0.19865,0.18775,-1.22099
23311,0675-52590-0571 ,52590,341.92356,0.91596344,9.047519657,0.3633,0.211827731,-23.973341,57667,341.9236,0.9159843,18.60972,18.16198,17.86618,17.77535,17.39219,0.44774,0.2958,0.09083,0.38316,-1.21753
19620,0416-51811-0563 ,51811,56.267134,1.0493642,9.117345491,1.3369,0.175926963,-24.663513,51811,56.26714,1.04939,20.12379,20.04479,19.89905,19.86991,19.86657,0.079,0.14574,0.02914,0.00334,-0.25722
19454,0416-51811-0281 ,51811,54.829803,-1.2226997,8.616724272,0.9491,0.093713447,-24.736116,51811,54.82981,-1.222681,19.30947,19.1938,19.01321,19.09998,19.01264,0.11567,0.18059,-0.08677,0.08734,-0.29683
17596,4241-55450-0620 ,55450,41.357101,-0.031392305,8.587948571,2.982,0.179422751,-25.186281,55450,41.3571,-0.03139304,23.4472,21.99162,21.72619,21.90858,21.72299,1.45558,0.26543,-0.18239,0.18559,-1.72421
181,0396-51816-0364 ,51816,16.029158,1.2369618,7.652625146,0.3119,0.2112646,-22.964493,58100,16.02919,1.236927,18.97833,18.89806,18.57106,18.42877,17.9213,0.08027,0.327,0.14229,0.50747,-1.05703
4933,4229-55501-0194 ,55501,22.406772,-0.20196194,8.499277346,3.051,0.174351475,-25.320318,55501,22.40677,-0.2019635,22.97175,21.60862,21.35089,21.33537,21.41692,1.36313,0.25773,0.01552,-0.08155,-1.55483
20120,4214-55451-0420 ,55451,356.04807,-0.66384702,8.552885896,2.385,0.140811798,-24.584267,55451,356.0481,-0.6638502,22.62845,21.56818,21.5254,21.44239,21.08441,1.06027,0.04278,0.08301,0.35798,-1.54404
1532,6780-56577-0600 ,56577,36.323655,0.80609677,9.764834816,2.735,0.148508707,-26.182863,56577,36.32366,0.8060944,21.7377,20.70491,20.46726,20.41363,20.37434,1.03279,0.23765,0.05363,0.03929,-1.36336
1113,7831-57016-0652 ,57016,34.559744,0.11975302,8.584709371,1.1653891,0.158841866,-23.04517,57016,34.55975,0.119753,21.61195,21.73786,21.4022,21.36614,21.60808,-0.12591,0.33566,0.03606,-0.24194,-0.00387
9398,0702-52178-0493 ,52178,32.077682,-0.092892555,8.106030598,0.4935,0.08056016,-22.987301,52178,32.07766,-0.092893,19.98467,19.75499,19.73708,19.52812,19.3073,0.22968,0.01791,0.20896,0.22082,-0.67737
27149,4214-55451-0857 ,55451,357.19659,0.4609347,8.508327227,2.555,0.073821015,-26.954889,55451,357.1966,0.4609331,21.03242,20.09523,19.6754,19.52545,19.19736,0.93719,0.41983,0.14995,0.32809,-1.83506
5659,7834-56979-0184 ,56979,33.250759,-0.76478027,8.278969992,1.0203625,0.207389526,-22.83853,56979,33.25078,-0.7647964,21.70856,21.63881,21.37623,21.3622,21.45855,0.06975,0.26258,0.01403,-0.09635,-0.25001
9377,7842-56899-0328 ,56899,24.722216,0.66279218,8.442139035,1.5053675,0.183681463,-24.566317,56899,24.72222,0.6627922,20.89642,20.84498,20.80776,20.5871,20.65009,0.05144,0.03722,0.22066,-0.06299,-0.24633
5642,7837-56987-0268 ,56987,30.73965,-0.50459418,9.127462624,1.425,0.150452171,-24.091923,56987,30.73965,-0.5045942,21.29792,21.19983,20.85386,20.78267,20.84162,0.09809,0.34597,0.07119,-0.05895,-0.4563
8611,4224-55481-0230 ,55481,13.759375,-0.31660298,8.747332781,2.588,0.11498013,-25.383461,55481,13.75937,-0.3166032,21.76308,21.20968,21.1373,21.22926,21.11087,0.5534,0.07238,-0.09196,0.11839,-0.65221
12747,7866-57002-0551 ,57002,5.6758919,0.90388058,8.352823717,2.5247638,0.274890182,-24.308371,57002,5.675915,0.9038828,22.53129,21.93048,21.83397,21.9138,21.60507,0.60081,0.09651,-0.07983,0.30873,-0.92622
10436,7825-57030-0071 ,57030,40.70642,-0.38449501,9.591110632,1.2344276,0.286002772,-24.074734,57030,40.70642,-0.384495,21.10928,20.91154,20.54852,20.39828,20.40071,0.19774,0.36302,0.15024,-0.00243,-0.70857
21076,4200-55499-0760 ,55499,333.21094,0.94247272,9.101551204,2.44,0.166812691,-25.304136,55499,333.2109,0.9424751,22.03047,21.25926,21.12847,21.15859,20.83039,0.77121,0.13079,-0.03012,0.3282,-1.20008
20052,5143-55828-0123 ,55828,322.60002,0.3595213,8.711081738,1.669,0.193837628,-24.855951,55828,322.6,0.359552,20.87647,20.6948,20.78689,20.61067,20.72769,0.18167,-0.09209,0.17622,-0.11702,-0.14878
2496,4225-55455-0759 ,55455,15.221039,0.63359131,8.976149514,2.553,0.150750909,-25.375408,55455,15.22103,0.6335967,21.81673,21.22258,21.21069,21.22902,21.01947,0.59415,0.01189,-0.01833,0.20955,-0.79726
11151,7850-56956-0834 ,56956,0.65513238,-0.781701,8.828590221,1.1189656,0.264320572,-23.585926,56956,0.6551324,-0.781701,21.64124,21.46487,20.90317,20.73922,20.41262,0.17637,0.5617,0.16395,0.3266,-1.22862
16448,7862-56984-0819 ,56984,1.9455234,0.26195038,9.319875469,2.479,0.209318865,-26.783484,56984,1.94552,0.2619491,21.16507,20.12677,19.58489,19.50379,19.22466,1.0383,0.54188,0.0811,0.27913,-1.94041
2978,6782-56572-0085 ,56572,41.716123,-1.12575,7.470005716,0.622,0.150734804,-23.359623,56572,41.71613,-1.125746,20.33505,20.04054,20.04106,19.75,19.67463,0.29451,-0.00052,0.29106,0.07537,-0.66042
7485,7843-56902-0946 ,56902,26.72534,1.1353005,7.935476183,1.443,0.29538995,-44.940334,56902,26.72534,1.135301,22.50253,22.48643,22.21712,22.1277,21.85764,0.0161,0.26931,0.08942,0.27006,-0.64489
1807,7864-56979-0370 ,56979,4.116157,-0.73567681,8.057689286,2.2222264,0.096249963,-24.070147,56979,4.116171,-0.7356628,22.36895,21.92498,22.14837,21.98347,21.69646,0.44397,-0.22339,0.1649,0.28701,-0.67249
15664,7840-57003-0960 ,57003,29.23762,0.6767172,8.342131509,2.36,0.260022513,-24.597921,55449,29.23762,0.6767172,22.37737,21.75198,21.7083,21.70527,21.6438,0.62539,0.04368,0.00303,0.06147,-0.73357
10144,7834-56979-0937 ,56979,33.610899,-0.026636493,8.507533973,1.9118451,0.235139599,-24.495317,56979,33.6109,-0.02663649,22.28005,21.78019,21.49699,21.20402,21.08445,0.49986,0.2832,0.29297,0.11957,-1.1956
7646,0399-51817-0154 ,51817,21.50918,-0.32337001,8.995854274,1.7648,0.055038343,-27.449739,58113,21.5092,-0.3233809,18.3793,18.36457,18.25397,17.94225,17.89452,0.01473,0.1106,0.31172,0.04773,-0.48478
5591,6782-56572-0988 ,56572,41.967675,0.1589534,9.31900114,1.0748768,0.15184719,-23.265217,56602,41.96767,0.1589521,21.89079,21.53475,21.12897,21.10012,20.82954,0.35604,0.40578,0.02885,0.27058,-1.06125
26651,0682-52525-0164 ,52525,354.37926,-0.64641466,8.78335981,1.9031,0.090697585,-25.690456,57656,354.3792,-0.6464413,20.27711,20.33735,20.46959,20.07619,20.03191,-0.06024,-0.13224,0.3934,0.04428,-0.2452
20411,0684-52523-0218 ,52523,358.05533,-0.72399361,8.880337503,0.8984,0.14603862,-24.219284,52523,358.0553,-0.723974,19.79532,19.73863,19.68165,19.78605,19.63109,0.05669,0.05698,-0.1044,0.15496,-0.16423
6591,6782-56572-0577 ,56572,40.357036,0.6735202,8.416616429,2.19,0.263316837,-24.752716,56572,40.35704,0.6735292,22.06489,21.72666,21.38917,21.2959,21.1195,0.33823,0.33749,0.09327,0.1764,-0.94539
20021,0673-52162-0119 ,52162,337.67131,-0.34701351,8.87299453,1.9,0.101628849,-26.162573,52162,337.6713,-0.346976,19.55935,19.60628,19.57509,19.32335,19.31306,-0.04693,0.03119,0.25174,0.01029,-0.24629
24532,4195-55452-0752 ,55452,324.88921,0.8163499,8.564637396,2.631,0.090920319,-25.291647,55452,324.8892,0.8163581,21.64236,20.79277,20.73934,20.72803,20.63394,0.84959,0.05343,0.01131,0.09409,-1.00842
21495,0673-52162-0346 ,52162,336.27272,0.28236041,8.491977973,1.0417,0.110522267,-24.634722,52162,336.2727,0.282352,19.89188,19.7102,19.47146,19.58221,19.58495,0.18168,0.23874,-0.11075,-0.00274,-0.30693
25643,0677-52606-0452 ,52606,345.04315,0.94387047,9.125571091,1.5499,0.067001648,-25.231834,52606,345.0431,0.943873,20.05101,19.71421,19.69814,19.48113,19.75009,0.3368,0.01607,0.21701,-0.26896,-0.30092
16834,4239-55458-0905 ,55458,39.465687,1.1407499,9.115635015,2.05,0.275868184,-24.794266,55458,39.46569,1.140746,21.43012,21.1832,21.05004,20.99573,20.85236,0.24692,0.13316,0.05431,0.14337,-0.57776
28357,4203-55447-0396 ,55447,337.5956,-0.070097227,8.625231604,0.872,0.127903385,-24.198254,57687,337.5956,-0.07009885,19.68736,19.52291,19.41935,19.53768,19.40519,0.16445,0.10356,-0.11833,0.13249,-0.28217
3503,6782-56572-0038 ,56572,41.75071,-0.180187,8.148649986,1.4424073,0.219973363,-23.778774,56576,41.7507,-0.1801817,21.38762,21.27572,21.12019,21.04593,21.11531,0.1119,0.15553,0.07426,-0.06938,-0.27231
5371,0400-51820-0447 ,51820,23.469391,1.2292659,8.320477021,0.3081,0.080214207,-23.337599,58107,23.46942,1.229226,18.26518,18.32342,18.17825,18.21877,17.44919,-0.05824,0.14517,-0.04052,0.76958,-0.81599
26773,1114-53179-0607 ,53179,315.65098,1.2283649,8.593162245,1.7105,0.117071543,-25.744955,53179,315.651,1.228369,20.07722,19.85349,19.61467,19.25237,19.1592,0.22373,0.23882,0.3623,0.09317,-0.91802
25559,1022-52524-0022 ,52524,313.05121,-0.44589701,8.607642969,0.2675,0.042161486,-22.827606,52524,313.0512,-0.445893,19.19893,18.76284,18.25923,18.06279,17.67506,0.43609,0.50361,0.19644,0.38773,-1.52387
2401,4223-55451-0304 ,55451,11.559929,-0.97888873,8.010699052,2.27,0.283230206,-25.508121,55451,11.55993,-0.9788899,22.48107,21.51805,20.93951,20.7489,20.345,0.96302,0.57854,0.19061,0.4039,-2.13607
16708,1066-52589-0223 ,52589,47.223659,-0.30054742,9.016695073,1.4272,0.103434832,-25.69595,52589,47.22366,-0.300554,19.31273,19.286,19.10948,19.09047,19.14315,0.02673,0.17652,0.01901,-0.05268,-0.16958
8585,0399-51817-0293 ,51817,20.505108,-0.6612449,9.34304938,1.95,0.119248943,-26.562559,51817,20.50511,-0.661259,19.15071,19.26439,19.23481,19.04185,18.91625,-0.11368,0.02958,0.19296,0.1256,-0.23446
3396,0392-51793-0459 ,51793,8.8439266,1.2457884,8.897877957,1.3391,0.053558952,-26.503036,58076,8.843946,1.245779,19.45518,18.76296,18.24906,18.21467,18.29947,0.69222,0.5139,0.03439,-0.0848,-1.15571
14665,4217-55478-0562 ,55478,0.84393813,0.51430335,8.493794888,2.692,0.06838054,-26.256044,55478,0.8439412,0.5142987,21.11793,20.25796,20.11456,20.13205,19.94214,0.85997,0.1434,-0.01749,0.18991,-1.17579
10536,0701-52179-0407 ,52179,29.998223,1.0259441,7.842025824,0.7014,0.208075295,-23.633852,52179,29.99823,1.025952,19.98669,19.70039,19.60647,19.47697,19.40758,0.2863,0.09392,0.1295,0.06939,-0.57911
22066,4194-55450-0064 ,55450,323.68181,-0.62811842,7.961149602,0.733,0.134766961,-23.18194,57684,323.6818,-0.6281173,20.35204,19.92463,19.93865,20.09264,19.87995,0.42741,-0.01402,-0.15399,0.21269,-0.47209
2788,7843-56902-0368 ,56902,25.413561,-0.95120471,7.67361418,0.617364,0.082944842,-21.15538,56902,25.41354,-0.9511949,21.66848,21.20459,21.10248,20.78678,20.65518,0.46389,0.10211,0.3157,0.1316,-1.0133
1074,6782-56572-0468 ,56572,39.796819,-0.53569099,8.367487338,1.983,0.061618036,-24.671083,56572,39.79681,-0.5356926,21.09324,21.13183,21.19788,21.06088,20.90758,-0.03859,-0.06605,0.137,0.1533,-0.18566
27367,4196-55478-0646 ,55478,325.99162,0.56380422,9.690667602,2.338,0.129704742,-26.632685,55452,325.9916,0.5638052,20.45611,19.8181,19.62956,19.48999,19.239,0.63801,0.18854,0.13957,0.25099,-1.21711
5223,1088-52929-0263 ,52929,4.2981816,-0.41268757,8.883897633,0.7767,0.143254516,-24.616493,58048,4.298181,-0.4127012,19.32891,19.08519,19.05054,19.20668,19.05387,0.24372,0.03465,-0.15614,0.15281,-0.27504
8693,6782-56572-0365 ,56572,40.549708,-1.166629,7.267530889,0.4873366,0.142160075,-22.347897,56576,40.54972,-1.166613,20.42773,20.25196,20.18005,20.03203,19.95712,0.17577,0.07191,0.14802,0.07491,-0.47061
16102,4220-55447-0730 ,55447,6.7905466,0.50565,9.010111481,3.075,0.045005913,-27.078722,55447,6.790549,0.5056494,24.46598,20.97827,20.21514,19.74173,19.65248,3.48771,0.76313,0.47341,0.08925,-4.8135
27427,4202-55445-0946 ,55445,337.29531,1.1849744,9.124315834,2.61,0.105741738,-25.842777,55445,337.2953,1.184974,21.11716,20.135,19.9821,20.10022,19.79465,0.98216,0.1529,-0.11812,0.30557,-1.32251
3820,0703-52209-0383 ,52209,33.100631,0.30433775,8.798482765,1.0187,0.046442669,-24.940077,52209,33.10062,0.304354,19.62255,19.55229,19.37376,19.46261,19.46763,0.07026,0.17853,-0.08885,-0.00502,-0.15492
18693,4237-55478-0464 ,55478,34.429217,-0.45780993,8.733271892,3.082,0.279777739,-25.518574,55478,34.42922,-0.4578368,22.77048,21.75834,21.43407,21.2788,21.39241,1.01214,0.32427,0.15527,-0.11361,-1.37807
6352,7862-56984-0046 ,56984,2.4334367,-1.1120632,8.16022518,2.147806,0.213869218,-24.669146,56984,2.433415,-1.112068,21.94457,21.62629,21.48532,21.38434,21.15029,0.31828,0.14097,0.10098,0.23405,-0.79428
18632,7834-56979-0692 ,56979,32.761359,-0.15288147,8.677005297,4.92,0.196982231,-27.542416,56979,32.76136,-0.1528788,27.53346,26.6878,21.77542,20.11737,20.04867,0.84566,4.91238,1.65805,0.0687,-7.48479
20690,5147-55854-0410 ,55854,328.47872,0.3306896,9.295609369,1.218,0.216068151,-23.414112,55854,328.4787,0.3306935,21.87259,21.71541,21.269,21.09813,20.72381,0.15718,0.44641,0.17087,0.37432,-1.14878
27846,5141-55746-0472 ,55746,317.54281,1.0367224,7.810561049,1.399,0.122704126,-22.787945,55746,317.5428,1.036729,21.75435,22.0114,21.56083,21.55795,21.31035,-0.25705,0.45057,0.00288,0.2476,-0.444
9652,0699-52202-0261 ,52202,25.797128,-0.30657103,9.193189814,2.0251,0.049191204,-26.777321,58098,25.79715,-0.3066154,19.09312,19.12217,19.08953,18.93938,18.79689,-0.02905,0.03264,0.15015,0.14249,-0.29623
16043,6780-56605-0884 ,56605,37.649935,0.6035568,8.541756685,2.003,0.144047553,-24.43096,56605,37.64993,0.6035603,21.42143,21.33367,21.34329,21.16408,21.03645,0.08776,-0.00962,0.17921,0.12763,-0.38498
17415,0708-52175-0190 ,52175,43.142527,-0.17581092,8.631067584,0.9984,0.191760321,-24.580471,52175,43.14252,-0.175792,19.83014,19.78183,19.57181,19.72092,19.62843,0.04831,0.21002,-0.14911,0.09249,-0.20171
3326,8792-57364-0294 ,57364,24.376119,-0.92711382,8.149090812,0.9993087,0.108055068,-23.228811,57364,24.37612,-0.9271043,21.49616,21.32846,21.00175,20.92642,20.54488,0.1677,0.32671,0.07533,0.38154,-0.95128
